Gene_ID,Disease_ID,label
25,C0006142,1
25,C0006413,1
25,C0015544,1
25,C0018798,1
25,C0023452,1
25,C0025202,1
25,C0027659,1
25,C0032927,1
25,C0151491,1
25,C0158995,1
25,C0205641,1
25,C0205642,1
25,C0205644,1
25,C0205645,1
25,C0282313,1
25,C0345904,1
25,C0345958,1
25,C0546837,1
25,C0596263,1
25,C0678222,1
25,C1257931,1
25,C1292769,1
25,C1458155,1
25,C1961099,1
25,C1961102,1
25,C4539857,1
26,C0018800,1
26,C1383860,1
28,C0001973,1
28,C0010054,1
28,C0010474,1
28,C0030297,1
28,C0038454,1
28,C0085762,1
28,C0346647,1
28,C0525045,1
28,C0677886,1
28,C0751956,1
28,C1956346,1
29,C0033578,1
31,C0018801,1
31,C0023212,1
31,C0235527,1
31,C0268603,1
31,C1961112,1
31,C2239176,1
32,C0920563,1
33,C0220711,1
33,C0220994,1
34,C0003886,1
34,C0006142,1
34,C0035410,1
34,C0220710,1
34,C0220994,1
34,C0520459,1
34,C3714756,1
35,C0003886,1
35,C0220994,1
35,C0342783,1
35,C3714756,1
36,C3714756,1
37,C0003130,1
37,C0003886,1
37,C0035410,1
37,C0220994,1
37,C0242184,1
37,C0700292,1
37,C3714756,1
38,C0022661,1
38,C0036572,1
38,C0234533,1
38,C0234535,1
38,C0270824,1
38,C0270846,1
38,C0271713,1
38,C0422850,1
38,C0422852,1
38,C0422853,1
38,C0422854,1
38,C0422855,1
38,C0751056,1
38,C0751123,1
38,C0751496,1
38,C3714756,1
38,C4048158,1
38,C4316903,1
38,C4317109,1
38,C4317123,1
39,C0342735,1
40,C0004352,1
40,C0021368,1
41,C0007786,1
41,C0021368,1
41,C0917798,1
43,C0002726,1
43,C0007134,1
43,C0022333,1
43,C0023893,1
43,C0025261,1
43,C0027765,1
43,C0032343,1
43,C0033578,1
43,C0036572,1
43,C0040822,1
43,C0040827,1
43,C0041755,1
43,C0086468,1
43,C0149840,1
43,C0149958,1
43,C0233794,1
43,C0234370,1
43,C0234371,1
43,C0234372,1
43,C0234373,1
43,C0234374,1
43,C0234375,1
43,C0234376,1
43,C0234377,1
43,C0234378,1
43,C0234379,1
43,C0234533,1
43,C0234535,1
43,C0235081,1
43,C0235082,1
43,C0236733,1
43,C0236804,1
43,C0236807,1
43,C0270824,1
43,C0270844,1
43,C0276496,1
43,C0279702,1
43,C0353676,1
43,C0376358,1
43,C0422850,1
43,C0422853,1
43,C0494475,1
43,C0546126,1
43,C0700359,1
43,C0750900,1
43,C0751056,1
43,C0751110,1
43,C0751123,1
43,C0751263,1
43,C0751293,1
43,C0751295,1
43,C0751495,1
43,C1266043,1
43,C1266044,1
43,C1306837,1
43,C1458155,1
43,C3494247,1
43,C3494248,1
43,C3495874,1
43,C4316903,1
43,C4317123,1
47,C0018801,1
47,C0028754,1
47,C1959583,1
47,C1961112,1
47,C2239176,1
48,C0027626,1
48,C0029408,1
48,C0086743,1
50,C0006142,1
50,C0751651,1
50,C2239176,1
50,C4225384,1
51,C0002152,1
51,C0011853,1
51,C0023520,1
51,C0038433,1
51,C1849678,1
51,C3714756,1
52,C0041696,1
54,C0020503,1
54,C0023893,1
54,C0028754,1
54,C0432222,1
54,C1842763,1
55,C3495559,1
55,C3714758,1
58,C0003886,1
58,C0007194,1
58,C0149721,1
58,C0175709,1
58,C0206157,1
58,C0410180,1
58,C0410207,1
58,C0546125,1
58,C0546264,1
58,C0699743,1
58,C0751336,1
58,C0752282,1
58,C0949658,1
58,C2750537,1
58,C3645536,1
58,C4225181,1
59,C0006142,1
59,C0007102,1
59,C0009375,1
59,C0013720,1
59,C0015934,1
59,C0017668,1
59,C0019189,1
59,C0022116,1
59,C0022658,1
59,C0023893,1
59,C0023895,1
59,C0024796,1
59,C0026654,1
59,C0027051,1
59,C0036421,1
59,C0086565,1
59,C0149519,1
59,C0239946,1
59,C0269102,1
59,C0340630,1
59,C0345050,1
59,C0520463,1
59,C0678222,1
59,C1257931,1
59,C1458155,1
59,C1619692,1
59,C1876165,1
59,C1968949,1
59,C2931384,1
59,C3151201,1
59,C3279690,1
59,C3714756,1
60,C0005586,1
60,C0007097,1
60,C0009363,1
60,C0010278,1
60,C0013393,1
60,C0013421,1
60,C0014859,1
60,C0018784,1
60,C0024121,1
60,C0024668,1
60,C0027626,1
60,C0029408,1
60,C0036341,1
60,C0151744,1
60,C0205697,1
60,C0205698,1
60,C0205699,1
60,C0242184,1
60,C0242379,1
60,C0263579,1
60,C0393588,1
60,C0700292,1
60,C1257925,1
60,C1691779,1
60,C1846331,1
60,C1855722,1
60,C1858042,1
60,C1955869,1
60,C2239176,1
60,C3714756,1
70,C0007194,1
70,C0024623,1
70,C0038356,1
70,C0264886,1
70,C0282313,1
70,C0344724,1
70,C0949658,1
70,C1527310,1
70,C1708349,1
70,C1960469,1
70,C2677506,1
70,C2748552,1
70,C3150681,1
70,C3150682,1
70,C4021133,1
71,C0001787,1
71,C0007097,1
71,C0010278,1
71,C0024667,1
71,C0024668,1
71,C0029459,1
71,C0265541,1
71,C0266551,1
71,C0376634,1
71,C0751406,1
71,C0948089,1
71,C1257925,1
71,C1855722,1
71,C1858172,1
71,C1955869,1
71,C3281235,1
71,C3714756,1
72,C0007102,1
72,C0266833,1
72,C1608393,1
72,C1835084,1
72,C1864996,1
81,C0024668,1
81,C0205696,1
81,C0205697,1
81,C0205698,1
86,C3714756,1
87,C0023893,1
87,C3554663,1
87,C4304021,1
88,C0007194,1
88,C0007959,1
88,C0264886,1
90,C0004114,1
90,C0006142,1
90,C0013720,1
90,C0016037,1
90,C0017638,1
90,C0025202,1
90,C0027122,1
90,C0205768,1
90,C0259783,1
90,C0280783,1
90,C0280785,1
90,C0334579,1
90,C0334580,1
90,C0334582,1
90,C0334583,1
90,C0338070,1
90,C0345050,1
90,C0555198,1
90,C0678222,1
90,C1257931,1
90,C3714756,1
92,C0278701,1
93,C0175707,1
93,C0265357,1
93,C0266642,1
93,C1167664,1
93,C3151057,1
93,C3178805,1
93,C3178806,1
93,C4277690,1
94,C0007820,1
94,C0020542,1
94,C0039445,1
94,C0162872,1
94,C1701939,1
94,C1832529,1
94,C2973725,1
94,C3203102,1
94,C3852953,1
95,C0006142,1
95,C0007134,1
95,C0032927,1
95,C0279702,1
95,C1266043,1
95,C1306837,1
95,C1835922,1
98,C2750088,1
100,C0020452,1
100,C0023893,1
100,C0024121,1
100,C0037928,1
100,C0042484,1
100,C0242379,1
100,C0392607,1
100,C1335302,1
100,C1863239,1
100,C2700553,1
101,C0019193,1
101,C1262760,1
101,C4277682,1
101,C4279912,1
102,C0006142,1
102,C0678222,1
102,C1321872,1
102,C3714534,1
103,C0006142,1
103,C0393591,1
103,C0406775,1
103,C0543888,1
103,C0678222,1
103,C0796126,1
103,C1257931,1
103,C1458155,1
103,C3489724,1
103,C3539013,1
103,C3714756,1
104,C0033975,1
104,C0036341,1
104,C1136382,1
105,C0013146,1
105,C0013170,1
105,C0013222,1
105,C0029231,1
105,C0038580,1
105,C0740858,1
105,C1527249,1
105,C4316881,1
107,C0038587,1
107,C0086189,1
107,C0087169,1
107,C0424295,1
107,C1857809,1
108,C0004096,1
109,C0005586,1
109,C0025945,1
109,C0028754,1
109,C0028756,1
109,C0525045,1
111,C0001787,1
111,C0001973,1
111,C0005612,1
111,C0007097,1
111,C0011860,1
111,C0016059,1
111,C0020538,1
111,C0024667,1
111,C0024668,1
111,C0029459,1
111,C0036529,1
111,C0205697,1
111,C0205698,1
111,C0205699,1
111,C0242698,1
111,C0393584,1
111,C0751406,1
111,C0878544,1
111,C1257925,1
111,C1623038,1
111,C1847627,1
111,C3714756,1
112,C4225385,1
113,C0001973,1
113,C0009324,1
113,C0011581,1
113,C0026998,1
113,C0036341,1
113,C0041696,1
113,C0087031,1
113,C1269683,1
113,C3495559,1
113,C3714758,1
114,C0005586,1
114,C0011570,1
114,C0011581,1
114,C0011875,1
114,C0025945,1
114,C0038587,1
114,C0087169,1
114,C0525045,1
114,C0751217,1
116,C0005586,1
116,C0011581,1
116,C0020452,1
116,C0026205,1
116,C0033141,1
116,C0036341,1
116,C0036529,1
116,C0042484,1
116,C0178824,1
116,C0279626,1
116,C0333233,1
116,C3887612,1
117,C0004096,1
117,C0011570,1
117,C0036341,1
118,C0020538,1
118,C2239176,1
118,C4302111,1
120,C0023893,1
120,C0149504,1
120,C0154659,1
120,C0235032,1
120,C0917798,1
120,C2751938,1
120,C4302111,1
123,C0015695,1
123,C0023893,1
123,C0024623,1
123,C0038356,1
123,C1708349,1
123,C2711227,1
124,C0001973,1
125,C0001969,1
125,C0001973,1
125,C0007107,1
125,C0007785,1
125,C0009402,1
125,C0009404,1
125,C0023055,1
125,C0028754,1
125,C0031347,1
125,C0033975,1
125,C0153381,1
125,C0153405,1
125,C0279626,1
125,C0349464,1
125,C0393756,1
125,C0546837,1
125,C0751011,1
125,C0751012,1
125,C1527249,1
126,C0001969,1
126,C0026640,1
126,C3160718,1
127,C0001956,1
127,C0023893,1
127,C0085762,1
128,C0001973,1
130,C0001973,1
131,C0001973,1
131,C0007107,1
131,C0023055,1
131,C0153381,1
131,C0153405,1
131,C0546837,1
132,C0003129,1
132,C0003130,1
132,C0008370,1
132,C0020796,1
132,C0036341,1
132,C0700292,1
132,C1112213,1
132,C3714756,1
133,C0004352,1
133,C0005586,1
133,C0017185,1
133,C0017658,1
133,C0020429,1
133,C0023893,1
133,C0030193,1
133,C0034189,1
133,C0234238,1
133,C0234254,1
133,C0458259,1
133,C0751211,1
133,C0751213,1
133,C0751407,1
133,C1719672,1
133,C2936719,1
134,C0013182,1
134,C0013221,1
134,C0020649,1
134,C0022116,1
134,C0027051,1
134,C0033054,1
134,C0036341,1
134,C0038525,1
134,C0038587,1
134,C0041755,1
134,C0086189,1
134,C0087169,1
134,C0238281,1
134,C0270192,1
134,C0472381,1
134,C0472383,1
134,C0740376,1
134,C0751021,1
134,C0751022,1
134,C0751530,1
134,C0751846,1
134,C0751847,1
134,C0751849,1
134,C0917805,1
135,C0003469,1
135,C0011573,1
135,C0011581,1
135,C0013182,1
135,C0013221,1
135,C0020649,1
135,C0021603,1
135,C0022333,1
135,C0023893,1
135,C0025193,1
135,C0026650,1
135,C0030319,1
135,C0033141,1
135,C0033937,1
135,C0033941,1
135,C0034189,1
135,C0035126,1
135,C0036341,1
135,C0036529,1
135,C0036690,1
135,C0040822,1
135,C0040827,1
135,C0041696,1
135,C0041755,1
135,C0086133,1
135,C0086189,1
135,C0086769,1
135,C0149840,1
135,C0149958,1
135,C0234370,1
135,C0234373,1
135,C0234374,1
135,C0234375,1
135,C0234376,1
135,C0234377,1
135,C0234378,1
135,C0234379,1
135,C0234535,1
135,C0235078,1
135,C0235081,1
135,C0235083,1
135,C0235843,1
135,C0236804,1
135,C0242973,1
135,C0243026,1
135,C0270541,1
135,C0270844,1
135,C0270846,1
135,C0349255,1
135,C0376280,1
135,C0393759,1
135,C0422850,1
135,C0422852,1
135,C0422853,1
135,C0422854,1
135,C0422855,1
135,C0525045,1
135,C0541798,1
135,C0751110,1
135,C0751123,1
135,C0751217,1
135,C0751249,1
135,C0751250,1
135,C0751252,1
135,C0751494,1
135,C0751496,1
135,C0751564,1
135,C0878544,1
135,C1262477,1
135,C1527384,1
135,C3495874,1
135,C4316903,1
135,C4317109,1
135,C4317123,1
135,C4505436,1
136,C0034189,1
136,C0036690,1
136,C0243026,1
136,C1719672,1
140,C0022116,1
140,C0023893,1
140,C0027051,1
142,C0002170,1
142,C0004153,1
142,C0006142,1
142,C0009402,1
142,C0009404,1
142,C0011603,1
142,C0014518,1
142,C0021368,1
142,C0022821,1
142,C0025202,1
142,C0025363,1
142,C0026764,1
142,C0028754,1
142,C0032285,1
142,C0032300,1
142,C0034069,1
142,C0036529,1
142,C0042842,1
142,C0085742,1
142,C0086873,1
142,C0162311,1
142,C0242423,1
142,C0263477,1
142,C0264956,1
142,C0270611,1
142,C0376358,1
142,C0452047,1
142,C0678222,1
142,C0752097,1
142,C0752098,1
142,C0752100,1
142,C0752101,1
142,C0752104,1
142,C0752105,1
142,C0878544,1
142,C0887898,1
142,C0917816,1
142,C1257931,1
142,C1274933,1
142,C1868675,1
142,C3658301,1
142,C3658302,1
142,C3714636,1
142,C3714756,1
142,C4302111,1
143,C0007102,1
143,C0009375,1
147,C0018800,1
147,C0022333,1
147,C0023893,1
147,C0036572,1
147,C0149504,1
147,C0149958,1
147,C0154659,1
147,C0234535,1
147,C0235032,1
147,C0270824,1
147,C0270844,1
147,C0422853,1
147,C0422854,1
147,C0422855,1
147,C0494475,1
147,C0525045,1
147,C0751056,1
147,C0751110,1
147,C0751123,1
147,C0751494,1
147,C0751495,1
147,C3495874,1
147,C4317123,1
148,C0005586,1
148,C0006142,1
148,C0006870,1
148,C0009171,1
148,C0011853,1
148,C0023890,1
148,C0036341,1
148,C0038433,1
148,C0041696,1
148,C0239946,1
148,C0600519,1
148,C0600520,1
150,C0001973,1
150,C0011570,1
150,C0014544,1
150,C0018799,1
150,C0018800,1
150,C0020538,1
150,C0020649,1
150,C0086237,1
150,C0086769,1
150,C0236018,1
150,C0525045,1
150,C1383860,1
151,C0010520,1
151,C0020796,1
151,C0025363,1
151,C0917816,1
151,C1832841,1
151,C1842852,1
151,C3714756,1
152,C0005586,1
152,C0016059,1
152,C0018800,1
152,C0018801,1
152,C0018802,1
152,C0023212,1
152,C1383860,1
152,C1623038,1
152,C1959583,1
152,C1961112,1
153,C0005612,1
153,C0007193,1
153,C0007222,1
153,C0011581,1
153,C0011849,1
153,C0018801,1
153,C0020538,1
153,C0023212,1
153,C0024623,1
153,C0027055,1
153,C0151744,1
153,C0235527,1
153,C0242973,1
153,C0333233,1
153,C1449563,1
153,C1708349,1
154,C0005586,1
154,C0007193,1
154,C0016059,1
154,C0020473,1
154,C0024115,1
154,C0024623,1
154,C0027765,1
154,C0033141,1
154,C0036529,1
154,C0038356,1
154,C0040827,1
154,C0149840,1
154,C0151744,1
154,C0234370,1
154,C0234371,1
154,C0234372,1
154,C0234373,1
154,C0234376,1
154,C0234378,1
154,C0234379,1
154,C0234381,1
154,C0235081,1
154,C0235082,1
154,C0235843,1
154,C0243010,1
154,C0376358,1
154,C0751565,1
154,C0920563,1
154,C0936243,1
154,C1623038,1
154,C1706412,1
154,C4505456,1
155,C0002152,1
155,C0018801,1
155,C0020473,1
155,C0023212,1
155,C0036341,1
155,C0038433,1
155,C0149721,1
155,C0235527,1
155,C1269683,1
155,C1706412,1
155,C1959583,1
156,C0000768,1
156,C0003873,1
156,C0007222,1
156,C0011581,1
156,C0012684,1
156,C0018800,1
156,C0018801,1
156,C0018802,1
156,C0020538,1
156,C0033141,1
156,C0036529,1
156,C0162820,1
156,C0235527,1
156,C0752351,1
156,C0878544,1
156,C1319315,1
156,C1383860,1
156,C1959583,1
156,C1961112,1
157,C0005586,1
157,C0009171,1
157,C0024713,1
157,C0036341,1
157,C0338831,1
157,C0600427,1
158,C0268126,1
158,C0543888,1
158,C3714756,1
159,C0036341,1
165,C0013720,1
166,C0151744,1
173,C0023893,1
173,C0041755,1
173,C1565662,1
174,C0006142,1
174,C0019207,1
174,C0019208,1
174,C0023893,1
174,C0023895,1
174,C0023904,1
174,C0024623,1
174,C0024668,1
174,C0038356,1
174,C0086404,1
174,C0086565,1
174,C0678222,1
174,C1257931,1
174,C1458155,1
174,C1708349,1
174,C2239176,1
174,C3714756,1
175,C0036341,1
175,C3714756,1
176,C0003873,1
176,C0029434,1
176,C0238288,1
176,C1842149,1
176,C3665488,1
176,C3714756,1
177,C0003873,1
177,C0004153,1
177,C0011875,1
177,C0020429,1
177,C0020456,1
177,C0020564,1
177,C0025945,1
177,C0027796,1
177,C0029408,1
177,C0030286,1
177,C0036341,1
177,C0042656,1
177,C0086743,1
177,C0234247,1
177,C0234249,1
177,C0262593,1
177,C0423711,1
177,C0458247,1
177,C0751212,1
177,C0751371,1
177,C0751372,1
177,C0751373,1
177,C2936719,1
178,C0003886,1
178,C0007194,1
178,C0220994,1
178,C1968739,1
178,C1968740,1
178,C1968741,1
178,C1968742,1
178,C2936915,1
178,C3714756,1
181,C0028754,1
182,C0005940,1
182,C0006142,1
182,C0008370,1
182,C0010038,1
182,C0010606,1
182,C0011053,1
182,C0015393,1
182,C0017636,1
182,C0018798,1
182,C0036095,1
182,C0036341,1
182,C0039685,1
182,C0085280,1
182,C0086395,1
182,C0162872,1
182,C0282631,1
182,C0334588,1
182,C0581883,1
182,C0678222,1
182,C0887833,1
182,C1257931,1
182,C1621958,1
182,C1857761,1
182,C2930797,1
182,C3665473,1
182,C3714756,1
182,C4082305,1
183,C0002063,1
183,C0002871,1
183,C0003460,1
183,C0004153,1
183,C0007192,1
183,C0007273,1
183,C0007370,1
183,C0009241,1
183,C0011570,1
183,C0011581,1
183,C0011853,1
183,C0011881,1
183,C0011884,1
183,C0017658,1
183,C0017667,1
183,C0017668,1
183,C0018799,1
183,C0020429,1
183,C0020452,1
183,C0020649,1
183,C0021368,1
183,C0022333,1
183,C0023890,1
183,C0027051,1
183,C0027055,1
183,C0027540,1
183,C0029944,1
183,C0030922,1
183,C0032285,1
183,C0032300,1
183,C0032914,1
183,C0033141,1
183,C0033687,1
183,C0034069,1
183,C0035078,1
183,C0035126,1
183,C0035344,1
183,C0036529,1
183,C0038433,1
183,C0040053,1
183,C0041956,1
183,C0042484,1
183,C0085580,1
183,C0085786,1
183,C0149721,1
183,C0151744,1
183,C0178824,1
183,C0233612,1
183,C0234533,1
183,C0234535,1
183,C0242698,1
183,C0243050,1
183,C0266313,1
183,C0270844,1
183,C0270846,1
183,C0271650,1
183,C0333233,1
183,C0422852,1
183,C0422853,1
183,C0422854,1
183,C0422855,1
183,C0428977,1
183,C0458247,1
183,C0494475,1
183,C0553980,1
183,C0577631,1
183,C0600178,1
183,C0750986,1
183,C0750987,1
183,C0751056,1
183,C0751211,1
183,C0751213,1
183,C0751214,1
183,C0751494,1
183,C0751495,1
183,C0878544,1
183,C0887898,1
183,C1383860,1
183,C1563937,1
183,C1565489,1
183,C1623038,1
183,C1704377,1
183,C1959583,1
183,C1961112,1
183,C2678367,1
183,C2936380,1
183,C2936381,1
183,C2936719,1
183,C3495874,1
183,C3714636,1
183,C3714756,1
183,C3850148,1
183,C3852953,1
183,C4277533,1
183,C4316903,1
183,C4317109,1
183,C4317123,1
183,C4505436,1
185,C0000786,1
185,C0000822,1
185,C0013274,1
185,C0018801,1
185,C0018802,1
185,C0020538,1
185,C0023212,1
185,C0032000,1
185,C0032019,1
185,C0033687,1
185,C0162871,1
185,C0266313,1
185,C0346300,1
185,C0887833,1
185,C1959583,1
185,C1968949,1
185,C2678367,1
185,C2936170,1
186,C0010093,1
186,C0024623,1
186,C0024668,1
186,C0027627,1
186,C0038356,1
186,C0178324,1
186,C0206692,1
186,C0853897,1
186,C1136249,1
186,C3714756,1
189,C0268164,1
190,C0020619,1
190,C0028960,1
190,C0036875,1
190,C0271623,1
190,C0795887,1
190,C0948896,1
190,C2936419,1
190,C3489396,1
190,C4505291,1
190,C4510744,1
191,C0002514,1
191,C0003129,1
191,C0003130,1
191,C0019202,1
191,C0020305,1
191,C0152013,1
191,C0268621,1
191,C0700292,1
191,C0750905,1
191,C1527352,1
191,C1847720,1
191,C3151058,1
191,C3714756,1
191,C4048705,1
196,C0000822,1
196,C0003865,1
196,C0003873,1
196,C0005612,1
196,C0005683,1
196,C0006142,1
196,C0006826,1
196,C0011616,1
196,C0018273,1
196,C0018800,1
196,C0019193,1
196,C0019209,1
196,C0020538,1
196,C0020564,1
196,C0021364,1
196,C0021368,1
196,C0023895,1
196,C0023903,1
196,C0027540,1
196,C0027627,1
196,C0027651,1
196,C0027659,1
196,C0028043,1
196,C0030297,1
196,C0032285,1
196,C0033578,1
196,C0037116,1
196,C0039231,1
196,C0040332,1
196,C0042373,1
196,C0043094,1
196,C0080203,1
196,C0086565,1
196,C0086692,1
196,C0149721,1
196,C0152013,1
196,C0153619,1
196,C0162351,1
196,C0162834,1
196,C0236811,1
196,C0242339,1
196,C0273115,1
196,C0333641,1
196,C0346647,1
196,C0376358,1
196,C0376384,1
196,C0559470,1
196,C0598784,1
196,C0678222,1
196,C0700501,1
196,C0848676,1
196,C0860207,1
196,C0971858,1
196,C1257931,1
196,C1383860,1
196,C1458155,1
196,C1563937,1
196,C1708349,1
196,C2350344,1
196,C2931037,1
196,C3658290,1
196,C3714636,1
196,C4277682,1
196,C4279912,1
197,C0006663,1
197,C0013221,1
197,C0041755,1
197,C0521174,1
197,C1859878,1
197,C2609414,1
199,C0020429,1
199,C0023893,1
199,C0040997,1
199,C0393786,1
199,C0393787,1
199,C0458247,1
199,C0751211,1
199,C0751212,1
199,C0751213,1
199,C0751214,1
199,C2936719,1
203,C0010828,1
203,C0151744,1
203,C0334634,1
203,C0751958,1
203,C2675459,1
203,C3714756,1
204,C0011052,1
204,C0086395,1
204,C0242583,1
204,C0751068,1
204,C1282908,1
204,C3665473,1
204,C3714756,1
205,C0029408,1
205,C0086743,1
207,C0005586,1
207,C0006142,1
207,C0006826,1
207,C0006868,1
207,C0007114,1
207,C0007131,1
207,C0007137,1
207,C0009402,1
207,C0009404,1
207,C0011570,1
207,C0011581,1
207,C0014544,1
207,C0018553,1
207,C0018614,1
207,C0018800,1
207,C0020507,1
207,C0021368,1
207,C0028754,1
207,C0030193,1
207,C0032580,1
207,C0032927,1
207,C0033141,1
207,C0033937,1
207,C0033941,1
207,C0036341,1
207,C0037286,1
207,C0079772,1
207,C0086237,1
207,C0149925,1
207,C0151779,1
207,C0234238,1
207,C0236018,1
207,C0236807,1
207,C0242379,1
207,C0259785,1
207,C0270948,1
207,C0281784,1
207,C0282313,1
207,C0334606,1
207,C0334607,1
207,C0334608,1
207,C0334609,1
207,C0334611,1
207,C0346153,1
207,C0376358,1
207,C0457190,1
207,C0458257,1
207,C0496920,1
207,C0496956,1
207,C0525045,1
207,C0543888,1
207,C0751111,1
207,C0751303,1
207,C0751304,1
207,C0751408,1
207,C0878544,1
207,C0919267,1
207,C1140680,1
207,C1153706,1
207,C1257931,1
207,C1319315,1
207,C1334261,1
207,C1334271,1
207,C1335107,1
207,C1383860,1
207,C1384406,1
207,C1527249,1
207,C1565951,1
207,C1867610,1
207,C2676500,1
207,C2713442,1
207,C2713443,1
207,C3163622,1
207,C3554519,1
208,C0005586,1
208,C0006142,1
208,C0006826,1
208,C0011860,1
208,C0029925,1
208,C0346647,1
208,C0347284,1
208,C0496920,1
208,C0496956,1
208,C0678222,1
208,C0919267,1
208,C1140680,1
208,C1257931,1
208,C1319315,1
208,C1458155,1
208,C1720860,1
208,C1720861,1
208,C1852091,1
208,C3278384,1
210,C0007134,1
210,C0018939,1
210,C0020538,1
210,C0022658,1
210,C0023176,1
210,C0023890,1
210,C0023895,1
210,C0025286,1
210,C0033578,1
210,C0035222,1
210,C0036572,1
210,C0149958,1
210,C0162533,1
210,C0205834,1
210,C0234533,1
210,C0234535,1
210,C0239946,1
210,C0268328,1
210,C0270844,1
210,C0270846,1
210,C0279702,1
210,C0334605,1
210,C0334606,1
210,C0334607,1
210,C0334608,1
210,C0334609,1
210,C0334610,1
210,C0334611,1
210,C0347515,1
210,C0349604,1
210,C0422850,1
210,C0422852,1
210,C0422854,1
210,C0422855,1
210,C0431121,1
210,C0457190,1
210,C0751056,1
210,C0751110,1
210,C0751304,1
210,C0751494,1
210,C0751495,1
210,C0751496,1
210,C0751859,1
210,C1266042,1
210,C1334261,1
210,C1335107,1
210,C1527197,1
210,C2748608,1
210,C3495874,1
210,C4048158,1
210,C4317109,1
210,C4317123,1
211,C0032708,1
212,C0002896,1
212,C0004138,1
212,C0019208,1
212,C0086404,1
212,C0221018,1
213,C0002994,1
213,C0003460,1
213,C0003865,1
213,C0006111,1
213,C0007222,1
213,C0011573,1
213,C0011581,1
213,C0011881,1
213,C0013221,1
213,C0013502,1
213,C0014518,1
213,C0014544,1
213,C0016059,1
213,C0017658,1
213,C0017662,1
213,C0017665,1
213,C0017667,1
213,C0018799,1
213,C0019193,1
213,C0019699,1
213,C0020517,1
213,C0020538,1
213,C0020649,1
213,C0022548,1
213,C0022658,1
213,C0022660,1
213,C0022661,1
213,C0023890,1
213,C0023893,1
213,C0024623,1
213,C0025193,1
213,C0025290,1
213,C0027055,1
213,C0027697,1
213,C0027707,1
213,C0027720,1
213,C0028797,1
213,C0030193,1
213,C0030286,1
213,C0030305,1
213,C0032343,1
213,C0033687,1
213,C0035222,1
213,C0038454,1
