Protein1_ID,Protein2_ID,label
1295,79983,1
1295,140258,1
1295,337968,1
1295,375791,1
1295,386683,1
1295,388677,1
1295,440050,1
1298,29978,1
1300,54971,1
1308,8985,1
1308,11284,1
1308,29978,1
1311,5013,1
1311,57532,1
1315,4591,1
1329,5575,1
1337,56925,1
1350,266740,1
1351,4103,1
1364,286827,1
1385,23373,1
1386,2355,1
1386,3801,1
1386,54971,1
1388,431707,1
1389,1649,1
1389,63876,1
1392,3846,1
1392,81850,1
1398,54532,1
1400,10399,1
1406,2997,1
1406,4802,1
1406,4920,1
1406,5565,1
1406,6310,1
1406,6386,1
1406,6821,1
1406,6928,1
1406,10425,1
1406,23126,1
1406,23371,1
1406,25959,1
1406,26043,1
1406,26578,1
1406,30012,1
1406,51684,1
1406,54870,1
1406,54964,1
1406,54971,1
1406,64744,1
1406,79078,1
1406,79190,1
1406,84662,1
1406,84708,1
1406,91156,1
1406,91694,1
1406,96626,1
1406,130951,1
1406,146325,1
1408,4281,1
1408,5152,1
1408,5626,1
1408,7185,1
1408,7186,1
1408,9463,1
1408,23281,1
1408,27111,1
1408,65220,1
1408,125115,1
1408,375791,1
1408,386675,1
1408,386682,1
1409,26003,1
1409,55093,1
1409,126393,1
1410,26003,1
1410,126393,1
1410,337966,1
1411,1415,1
1411,5626,1
1412,7186,1
1412,9319,1
1412,55697,1
1412,375791,1
1414,2622,1
1414,10640,1
1434,5626,1
1435,23281,1
1435,386681,1
1443,4223,1
1445,163782,1
1453,7813,1
1453,51233,1
1453,57144,1
1453,64770,1
1454,10612,1
1454,114991,1
1456,353333,1
1457,1460,1
1457,1822,1
1457,3223,1
1457,4223,1
1457,4800,1
1457,5079,1
1457,5080,1
1457,8022,1
1457,9817,1
1457,11281,1
1457,23149,1
1457,246329,1
1457,347240,1
1459,90933,1
1466,57511,1
1468,57786,1
1469,29978,1
1470,375791,1
1470,388677,1
1478,7090,1
1478,11281,1
1478,29979,1
1478,53371,1
1478,159195,1
1482,11030,1
1485,123722,1
1488,1838,1
1488,1981,1
1488,9580,1
1488,10472,1
1488,29994,1
1488,57616,1
1488,84708,1
1488,93986,1
1488,140893,1
1488,253827,1
1491,8434,1
1491,83606,1
1500,10009,1
1503,56474,1
1506,89885,1
1511,375791,1
1522,3846,1
1522,3886,1
1522,11043,1
1522,81851,1
1522,337968,1
1527,3881,1
1534,2686,1
1535,4188,1
1535,122183,1
1535,353323,1
1589,3198,1
1589,9463,1
1589,81850,1
1589,83899,1
1589,353140,1
1589,353143,1
1589,375791,1
1600,5300,1
1602,9604,1
1602,10768,1
1602,55577,1
1615,7965,1
1616,2801,1
1616,9240,1
1616,24144,1
1616,54550,1
1616,57621,1
1616,57684,1
1616,80254,1
1616,80321,1
1616,84437,1
1616,145282,1
1616,386618,1
1616,391257,1
1621,388677,1
1635,1635,1
1635,5563,1
1635,5682,1
1635,6386,1
1641,2801,1
1641,4223,1
1641,9925,1
1641,10320,1
1641,23281,1
1641,23299,1
1641,123722,1
1645,5774,1
1649,2355,1
1649,8742,1
1649,51171,1
1649,55048,1
1649,56946,1
1649,79892,1
1649,84708,1
1649,122953,1
1656,2801,1
1656,4665,1
1656,5626,1
1656,5966,1
1656,5987,1
1656,6470,1
1656,6938,1
1656,7186,1
1656,7541,1
1656,9463,1
1656,9500,1
1656,10241,1
1656,11178,1
1656,11281,1
1656,23149,1
1656,23281,1
1656,56478,1
1656,57159,1
1656,57410,1
1656,57568,1
1656,64599,1
1656,64753,1
1656,64770,1
1656,65986,1
1656,80258,1
1656,254958,1
1656,386681,1
1656,653121,1
1665,7918,1
1665,8087,1
1665,9119,1
1665,55109,1
1665,55922,1
1665,84619,1
1667,29978,1
1671,29978,1
1674,1674,1
1674,3866,1
1674,4747,1
1674,5630,1
1674,7431,1
1674,8688,1
1674,9119,1
1674,9529,1
1674,24144,1
1674,54967,1
1674,79836,1
1674,170954,1
1674,391257,1
1674,440295,1
1678,1820,1
1725,1725,1
1725,5080,1
1725,5966,1
1725,6133,1
1725,56648,1
1725,84708,1
1728,2592,1
1731,5413,1
1731,9463,1
1731,11077,1
1731,55752,1
1731,55964,1
1731,124404,1
1740,5275,1
1740,6036,1
1740,7448,1
1740,9228,1
1740,10945,1
1740,84154,1
1741,6202,1
1741,7448,1
1741,7458,1
1741,9229,1
1748,51763,1
1756,8727,1
1776,3846,1
1781,6993,1
1781,8500,1
1785,6386,1
1785,9025,1
1785,9531,1
1785,53347,1
1785,57630,1
1788,4188,1
1794,3190,1
1794,3846,1
1794,3881,1
1794,4188,1
1794,10656,1
1794,23281,1
1794,81850,1
1794,81851,1
1794,125115,1
1794,386683,1
1794,388677,1
1794,440050,1
1794,440295,1
1802,10188,1
1808,1809,1
1808,56896,1
1810,6908,1
1816,388677,1
1820,7507,1
1820,9643,1
1820,10933,1
1820,10934,1
1822,5307,1
1822,9531,1
1822,26039,1
1822,55224,1
1822,57630,1
1822,85359,1
1822,353323,1
1831,5966,1
1838,5575,1
1838,7186,1
1838,7415,1
1838,8687,1
1838,10152,1
1838,10363,1
1838,11281,1
1838,23281,1
1838,23636,1
1838,51421,1
1838,55165,1
1838,80254,1
1838,83878,1
1838,342574,1
1838,388135,1
1838,541468,1
1846,7185,1
1855,1857,1
1855,9531,1
1857,3222,1
1857,6135,1
1857,6919,1
1857,7186,1
1857,7247,1
1857,7589,1
1857,9314,1
1857,9454,1
1857,9519,1
1857,10174,1
1857,10197,1
1857,10289,1
1857,23598,1
1857,28999,1
1857,58491,1
1857,59349,1
1857,64396,1
1857,79685,1
1857,79959,1
1857,80125,1
1857,90480,1
1857,91694,1
1857,122183,1
1857,222389,1
1857,254958,1
1857,285971,1
1857,342132,1
1857,375791,1
1857,388387,1
1861,4188,1
1874,7027,1
1874,10524,1
1876,7027,1
1876,7029,1
1879,11281,1
1879,57594,1
1889,81850,1
1889,386682,1
1896,5350,1
1896,26984,1
1896,55340,1
1896,57185,1
1896,202459,1
1911,57713,1
1911,391257,1
1912,2354,1
1912,3881,1
1915,23170,1
1944,81851,1
1946,147872,1
1962,5966,1
1962,7188,1
1962,9051,1
1962,23281,1
1962,30850,1
1965,54496,1
1965,55697,1
1967,22809,1
1967,26003,1
1967,55093,1
1974,27250,1
1977,1979,1
1977,25959,1
1978,5966,1
1978,9463,1
1978,11281,1
1981,3885,1
1981,9513,1
1981,10519,1
1981,284001,1
1983,11266,1
1984,4223,1
1984,5966,1
1997,4802,1
2010,4223,1
2010,6811,1
2010,8815,1
2010,9217,1
2010,84905,1
2010,222389,1
2012,85027,1
2014,388633,1
2039,7186,1
2039,56159,1
2039,79959,1
2049,11077,1
2051,10419,1
2051,11281,1
2051,56658,1
2054,2054,1
2054,6804,1
2054,6811,1
2054,6844,1
2054,8675,1
2054,9341,1
2054,10087,1
2054,10282,1
2054,10791,1
2054,26984,1
2054,51225,1
2054,63908,1
2054,441376,1
2071,9830,1
2071,54507,1
2077,54764,1
2079,26097,1
2079,54906,1
2098,2098,1
2100,375791,1
2101,5966,1
2101,10891,1
2104,4163,1
2104,5966,1
2104,8204,1
2104,10891,1
2104,80125,1
2104,80258,1
2104,84993,1
2104,159989,1
2104,391257,1
2107,5626,1
2107,9817,1
2118,4223,1
2120,5300,1
2137,6310,1
2145,8726,1
2146,80254,1
2159,388677,1
2170,57698,1
2199,9929,1
2199,80270,1
2199,84648,1
2200,51608,1
2202,6449,1
2203,2203,1
2203,8789,1
2207,56947,1
2214,56925,1
2245,57630,1
2256,55145,1
2257,23426,1
2257,55145,1
2272,2272,1
2274,3799,1
2274,4899,1
2274,6721,1
2274,7528,1
2274,7629,1
2274,7690,1
2274,8538,1
2274,8548,1
2274,10522,1
2274,11281,1
2274,25959,1
2274,26119,1
2274,27324,1
2274,54870,1
2274,54971,1
2274,57459,1
2274,80022,1
2274,84656,1
2274,126353,1
2275,3972,1
2275,4706,1
2275,6628,1
2275,7965,1
2275,9639,1
2275,10569,1
2275,11077,1
2275,22839,1
2275,23174,1
2275,26505,1
2275,27156,1
2275,51264,1
2275,51274,1
2275,51298,1
2275,51317,1
2275,55178,1
2275,57091,1
2275,57332,1
2275,57498,1
2275,65125,1
2275,66000,1
2275,84914,1
2275,91137,1
2275,126669,1
2275,149069,1
2275,204851,1
2275,219988,1
2275,220004,1
2275,353323,1
2275,494514,1
2280,10152,1
2281,5966,1
2281,81851,1
2298,4188,1
2299,159195,1
2316,27129,1
2316,53918,1
2316,54913,1
2316,56891,1
2316,58529,1
2316,64648,1
2316,144347,1
2316,375791,1
2316,493911,1
2332,8087,1
2332,9513,1
2339,2342,1
2339,5229,1
2354,3726,1
2354,7716,1
2354,8440,1
2354,9586,1
2354,50943,1
2354,79172,1
2354,84080,1
2354,84872,1
2354,115572,1
2355,3725,1
2355,9586,1
2483,11043,1
2495,9530,1
2512,55093,1
2516,5985,1
2516,55093,1
2516,150483,1
2534,4223,1
2539,2539,1
2551,2553,1
2553,7186,1
2553,8543,1
2571,23498,1
2571,114569,1
2571,116173,1
2572,7163,1
2572,23204,1
2572,116173,1
2578,64396,1
2579,64395,1
2582,2582,1
2622,3868,1
2622,4004,1
2622,7128,1
2622,8500,1
2622,9278,1
2622,9454,1
2622,10102,1
2622,10419,1
2622,10733,1
2622,11043,1
2622,11077,1
2622,11140,1
2622,57511,1
2622,57594,1
2622,84140,1
2622,114824,1
2623,3198,1
2623,5565,1
2623,7681,1
2624,11030,1
2624,337968,1
2624,375791,1
2625,25894,1
2629,4110,1
2669,2801,1
2669,3881,1
2669,3885,1
2669,4656,1
2669,5987,1
2669,6293,1
2669,7431,1
2669,10174,1
2669,10768,1
2669,11043,1
2669,11077,1
2669,11340,1
2669,22954,1
2669,23281,1
2669,24144,1
2669,57511,1
2669,57596,1
2669,80258,1
2669,80823,1
2669,83878,1
2669,140691,1
2669,283234,1
2669,339834,1
2669,375791,1
2669,386681,1
2670,2670,1
2670,2801,1
2670,3860,1
2670,3880,1
2670,11140,1
2670,24144,1
2670,29775,1
2670,54967,1
2670,55093,1
2670,56891,1
2670,57594,1
2670,79165,1
2670,84807,1
2670,342574,1
2686,2848,1
2686,7851,1
2686,113829,1
2686,222642,1
2740,81850,1
2741,10174,1
2745,55223,1
2762,55093,1
2770,63940,1
2782,55697,1
2792,11179,1
2792,84437,1
2800,3801,1
2800,6293,1
2800,11077,1
2800,23368,1
2800,57536,1
2800,132954,1
2800,339005,1
2800,342574,1
2801,2888,1
2801,3215,1
2801,3603,1
2801,3693,1
2801,3801,1
2801,3848,1
2801,3937,1
2801,4236,1
2801,4938,1
2801,5300,1
2801,5317,1
2801,5563,1
2801,5565,1
2801,5682,1
2801,6427,1
2801,6605,1
2801,6769,1
2801,6941,1
2801,7023,1
2801,7274,1
2801,7551,1
2801,8115,1
2801,8470,1
2801,8498,1
2801,8502,1
2801,8615,1
2801,9099,1
2801,9119,1
2801,9129,1
2801,9459,1
2801,9499,1
2801,9618,1
2801,9724,1
2801,9830,1
2801,9883,1
2801,9958,1
2801,10094,1
2801,10147,1
2801,10171,1
2801,10286,1
2801,10403,1
2801,10445,1
2801,10464,1
2801,10494,1
2801,10569,1
2801,10933,1
2801,11051,1
2801,11140,1
2801,22938,1
2801,23028,1
2801,23199,1
2801,23219,1
2801,23294,1
2801,23473,1
2801,23526,1
2801,25959,1
2801,27124,1
2801,27156,1
2801,29922,1
2801,29994,1
2801,50804,1
2801,51142,1
2801,51324,1
2801,51700,1
2801,51719,1
2801,51760,1
2801,54535,1
2801,55093,1
2801,55138,1
2801,55195,1
2801,55536,1
2801,55702,1
2801,55749,1
2801,55885,1
2801,55916,1
2801,56006,1
2801,56243,1
2801,56852,1
2801,56890,1
2801,57332,1
2801,57381,1
2801,57473,1
2801,57616,1
2801,57659,1
2801,58500,1
2801,58517,1
2801,59339,1
2801,64800,1
2801,64927,1
2801,79577,1
2801,79696,1
2801,79843,1
2801,80256,1
2801,81629,1
2801,83541,1
2801,83746,1
2801,84080,1
2801,84140,1
2801,84167,1
2801,84294,1
2801,84330,1
2801,84619,1
2801,84832,1
2801,84932,1
2801,84991,1
2801,85397,1
2801,90060,1
2801,112574,1
2801,114822,1
2801,117245,1
2801,126353,1
2801,128553,1
2801,132158,1
2801,132671,1
2801,145483,1
2801,147807,1
2801,151254,1
2801,153769,1
2801,154865,1
2801,160419,1
2801,166979,1
2801,170082,1
2801,197407,1
2801,202151,1
2801,219988,1
2801,253827,1
2801,254187,1
2801,283989,1
2801,284355,1
2801,339221,1
2801,339231,1
2801,399693,1
2810,2810,1
2810,5083,1
2810,55093,1
2815,3198,1
2815,83899,1
2815,337968,1
2815,375791,1
2815,386674,1
2815,388677,1
2832,375791,1
2848,56729,1
2848,89885,1
2848,147872,1
2848,254827,1
2874,91404,1
2874,337968,1
2885,3937,1
2885,54754,1
2885,80258,1
2885,84905,1
2886,54900,1
2888,5987,1
2896,3846,1
2896,4223,1
2896,5013,1
2896,57532,1
2896,199834,1
2937,2937,1
2939,2941,1
2941,2941,1
2941,27257,1
2941,55093,1
2947,2947,1
2947,2949,1
2949,51421,1
2950,3885,1
2950,23281,1
2950,29775,1
2950,81851,1
2954,5859,1
2954,7186,1
2957,2958,1
2957,4800,1
2957,5706,1
2957,79444,1
2957,122183,1
2958,81786,1
2959,10318,1
2960,2961,1
2960,2965,1
2960,161514,1
2960,347918,1
2976,55697,1
2980,29978,1
2993,6449,1
2993,9817,1
2997,6925,1
2997,10174,1
2997,11178,1
2997,63978,1
2997,83741,1
2997,121340,1
3004,342132,1
3039,3885,1
3039,388677,1
3046,3050,1
3047,7511,1
3050,3190,1
3050,3881,1
3050,375791,1
3054,58487,1
3055,3885,1
3055,9240,1
3055,10551,1
3055,11030,1
3055,25894,1
3055,57120,1
3055,125115,1
3055,246100,1
3055,386681,1
3055,386682,1
3055,388677,1
3059,63898,1
3081,3081,1
3083,10513,1
3087,4188,1
3087,7159,1
3087,9051,1
3087,10152,1
3087,57830,1
3087,337968,1
3087,375791,1
3087,386681,1
3087,388677,1
3092,5887,1
3092,9516,1
3092,23201,1
3092,27165,1
3092,51760,1
3092,84708,1
3092,170082,1
3093,4223,1
3093,4281,1
3093,6048,1
3093,9463,1
3093,23016,1
3093,51444,1
3093,56658,1
3093,57630,1
3093,145282,1
3104,29922,1
3104,64061,1
3104,83746,1
3104,494119,1
3104,653121,1
3140,89885,1
3142,375791,1
3145,9463,1
3146,23582,1
3149,5080,1
3149,5626,1
3183,5080,1
3183,22913,1
3183,27185,1
3183,343069,1
3185,5966,1
3185,9119,1
3185,9260,1
3185,9666,1
3185,10174,1
3185,80125,1
3187,5830,1
3187,9500,1
3187,9666,1
3187,10521,1
3187,55544,1
3188,83659,1
3188,124540,1
3190,5935,1
3190,5940,1
3190,6428,1
3190,6687,1
3190,10174,1
3190,10656,1
3190,26505,1
3190,27316,1
3190,51655,1
3190,56122,1
3190,64926,1
3190,65005,1
3190,80125,1
3190,91746,1
3190,116115,1
3190,126353,1
3190,200350,1
3190,202559,1
3190,254958,1
3190,284185,1
3190,285093,1
3190,286380,1
3190,348093,1
3190,378951,1
3190,386617,1
3190,440836,1
3196,11281,1
3198,3846,1
3198,3881,1
3198,3886,1
3198,4188,1
3198,5125,1
3198,8498,1
3198,9457,1
3198,10287,1
3198,10616,1
3198,23005,1
3198,26239,1
3198,26575,1
3198,29124,1
3198,57088,1
3198,80270,1
3198,81603,1
3198,81850,1
3198,81851,1
3198,83755,1
3198,83899,1
3198,84616,1
3198,85294,1
3198,114990,1
3198,199834,1
3198,254910,1
3198,254950,1
3198,337968,1
3198,353132,1
3198,353137,1
3198,353140,1
3198,375567,1
3198,375791,1
3198,386677,1
3198,386681,1
3198,386682,1
3198,387266,1
3198,387267,1
3198,388677,1
3198,440021,1
3198,440023,1
3198,440051,1
3202,5089,1
3202,9463,1
3208,113878,1
3212,11043,1
3212,27158,1
3212,80714,1
3212,84959,1
3212,283385,1
3215,3885,1
3215,4110,1
3215,5089,1
3215,9240,1
3215,9454,1
3215,11043,1
3215,23281,1
3215,54764,1
3215,56159,1
3215,57159,1
3215,64753,1
3215,80321,1
3215,81850,1
3215,375791,1
3215,386681,1
3215,440295,1
3219,4188,1
3219,9240,1
3219,23371,1
3219,29775,1
3219,84445,1
3219,125115,1
3219,337968,1
3219,342574,1
3219,388677,1
3222,8022,1
3222,11281,1
3224,4222,1
3224,5089,1
3224,7185,1
3224,7849,1
3224,9659,1
3224,9784,1
3224,11077,1
3224,11281,1
3224,23216,1
3224,25894,1
3224,26119,1
3224,54507,1
3224,54764,1
3224,83605,1
3224,125115,1
3224,150483,1
3224,159195,1
3224,337968,1
3224,375791,1
3224,386681,1
3241,81850,1
3241,81851,1
3241,114898,1
3241,154796,1
3241,386682,1
3241,388677,1
3251,6386,1
3251,51324,1
3251,55093,1
3270,84914,1
3273,8601,1
3276,3276,1
3276,10290,1
3276,10492,1
3276,56341,1
3281,3281,1
3281,3801,1
3281,6386,1
3281,7597,1
3281,54535,1
3281,55845,1
3281,84708,1
3298,7170,1
3298,11077,1
3298,11091,1
3298,23281,1
3299,3881,1
3299,7170,1
3299,9146,1
3299,91404,1
3303,9530,1
3305,9530,1
3308,10513,1
3308,11281,1
3310,9530,1
3312,9530,1
3312,10475,1
3316,9531,1
3336,55093,1
3336,140606,1
3347,51726,1
3383,9817,1
3386,388677,1
3397,4656,1
3397,6938,1
3399,6929,1
3433,4223,1
3433,5626,1
3433,11060,1
3433,256646,1
3433,348093,1
3488,388512,1
3488,388633,1
3489,6449,1
3489,440050,1
3501,6737,1
3537,9463,1
3560,254958,1
3561,92610,1
3561,386681,1
3577,89885,1
3586,7528,1
3586,10539,1
3586,85285,1
3586,386681,1
3589,29978,1
3603,3801,1
3603,4656,1
3603,7702,1
3603,9463,1
3603,9880,1
3603,11043,1
3603,25937,1
3603,25959,1
