Protein1_ID,Protein2_ID,label
336,117144,1
337,116173,1
347,9218,1
347,56947,1
353,54902,1
356,10484,1
356,66037,1
356,339834,1
356,375791,1
358,373,1
358,2735,1
358,2801,1
358,4188,1
358,5966,1
358,7205,1
358,7681,1
358,8688,1
358,10656,1
358,23371,1
358,23619,1
358,23641,1
358,57409,1
358,57786,1
358,81851,1
358,83755,1
358,83897,1
358,90933,1
358,154796,1
358,285622,1
358,375791,1
358,386684,1
358,388633,1
373,373,1
373,1039,1
373,1466,1
373,2669,1
373,7128,1
373,8270,1
373,8559,1
373,8629,1
373,8664,1
373,10811,1
373,23506,1
373,26985,1
373,27132,1
373,29979,1
373,55633,1
373,80125,1
373,80308,1
373,83541,1
373,83640,1
373,84914,1
373,140885,1
373,143884,1
373,146705,1
373,147687,1
373,152206,1
373,253827,1
374,386681,1
377,84708,1
381,91703,1
387,6938,1
387,140876,1
392,6455,1
398,5626,1
398,10460,1
402,5147,1
402,9094,1
403,5147,1
406,4862,1
408,5626,1
408,27232,1
410,9319,1
429,29978,1
432,3488,1
435,435,1
435,10612,1
435,55093,1
435,79892,1
439,444,1
440,140691,1
443,91703,1
444,5542,1
444,30818,1
444,123264,1
463,2801,1
463,5451,1
463,6867,1
463,10464,1
463,11281,1
463,23281,1
463,23384,1
463,57159,1
463,80258,1
463,80321,1
463,83878,1
463,84823,1
468,2874,1
468,8419,1
468,8945,1
468,10403,1
468,29903,1
468,51134,1
468,89958,1
468,123283,1
468,390535,1
475,64168,1
480,246100,1
509,4223,1
513,4188,1
513,375791,1
513,388677,1
527,85027,1
527,199675,1
527,388512,1
539,2801,1
539,64753,1
539,80321,1
574,4223,1
578,597,1
578,598,1
578,599,1
578,4170,1
579,11281,1
580,9135,1
580,11077,1
580,23281,1
580,23641,1
580,64753,1
581,11077,1
596,638,1
597,638,1
599,638,1
604,2801,1
604,4848,1
604,5966,1
604,7186,1
604,79983,1
604,140258,1
605,10513,1
631,8419,1
631,342574,1
640,5295,1
640,6774,1
640,8087,1
640,8503,1
640,9021,1
640,9513,1
640,11043,1
640,22806,1
642,642,1
642,23534,1
642,25796,1
642,91107,1
655,5987,1
655,202243,1
655,202559,1
655,375791,1
655,386681,1
660,11099,1
664,664,1
664,665,1
664,3895,1
664,7851,1
664,8834,1
664,56475,1
664,64102,1
664,89885,1
664,123920,1
664,219738,1
664,388633,1
665,8834,1
665,23710,1
689,5626,1
699,10425,1
705,3104,1
705,4591,1
705,5706,1
705,5987,1
705,6293,1
705,7186,1
705,8022,1
705,8087,1
705,8161,1
705,8553,1
705,10318,1
705,10320,1
705,10521,1
705,10687,1
705,10810,1
705,11077,1
705,11178,1
705,22806,1
705,23149,1
705,23608,1
705,24144,1
705,29127,1
705,55145,1
705,57159,1
705,57594,1
705,64395,1
705,79720,1
705,84056,1
705,84456,1
705,89857,1
705,114932,1
705,115704,1
705,254958,1
705,386682,1
705,653121,1
713,29978,1
714,29978,1
718,3881,1
718,30008,1
727,11281,1
744,9688,1
744,29911,1
744,55697,1
746,29979,1
750,25894,1
750,54507,1
755,51324,1
779,5966,1
780,29978,1
783,1488,1
783,124790,1
784,1488,1
784,6499,1
784,23281,1
784,79959,1
785,1488,1
785,23299,1
785,57511,1
786,9218,1
801,9657,1
805,23125,1
805,23216,1
805,23288,1
805,80726,1
805,84223,1
805,160140,1
808,23216,1
808,80726,1
808,160140,1
815,816,1
815,817,1
815,818,1
815,6660,1
815,6821,1
815,7407,1
815,8372,1
815,9119,1
815,9747,1
815,9802,1
815,10865,1
815,11030,1
815,11140,1
815,23118,1
815,23201,1
815,23543,1
815,27033,1
815,55093,1
815,65003,1
815,83741,1
815,84528,1
815,84970,1
815,90121,1
815,91875,1
815,114823,1
815,130074,1
815,138046,1
815,200523,1
815,254950,1
815,337879,1
815,337968,1
815,337972,1
816,816,1
816,817,1
816,818,1
816,5912,1
816,10623,1
816,10933,1
816,11284,1
816,23534,1
816,64118,1
816,65003,1
816,81851,1
816,337967,1
816,337968,1
816,337970,1
817,818,1
817,23534,1
817,91875,1
817,391257,1
818,10204,1
818,91875,1
818,337968,1
825,55093,1
835,835,1
839,55093,1
839,84708,1
840,4110,1
840,6303,1
840,60491,1
842,5626,1
861,9146,1
861,9530,1
861,9531,1
861,84807,1
861,115290,1
862,3212,1
862,4223,1
862,5575,1
862,5626,1
862,8022,1
862,8697,1
862,9063,1
862,9404,1
862,9454,1
862,10174,1
862,24144,1
862,51225,1
862,57048,1
862,57159,1
862,57511,1
862,63978,1
862,64333,1
862,79869,1
862,159989,1
862,645455,1
863,5300,1
863,9139,1
863,9852,1
863,54815,1
863,55048,1
863,84816,1
863,92999,1
864,865,1
864,83606,1
868,5753,1
868,7525,1
868,8470,1
868,26003,1
868,26578,1
874,6386,1
874,23299,1
885,29978,1
892,3868,1
892,3885,1
892,4223,1
892,29946,1
894,1026,1
896,1019,1
896,1020,1
896,1021,1
896,1026,1
900,202243,1
902,10174,1
946,5080,1
972,56159,1
973,89885,1
977,54762,1
978,978,1
978,8456,1
978,9841,1
978,55093,1
978,79025,1
978,113179,1
988,2801,1
988,7159,1
988,23368,1
988,23641,1
988,25959,1
988,54764,1
988,83878,1
988,390535,1
988,440321,1
994,10197,1
997,6386,1
998,11135,1
1018,1163,1
1018,4223,1
1018,5079,1
1018,8022,1
1018,93986,1
1018,388333,1
1019,1030,1
1020,388333,1
1021,1030,1
1021,1031,1
1021,1032,1
1026,2801,1
1026,5111,1
1026,29911,1
1026,57159,1
1026,83878,1
1030,4110,1
1030,7185,1
1031,5626,1
1031,10768,1
1031,11281,1
1031,25894,1
1032,5966,1
1032,6386,1
1032,9119,1
1032,9463,1
1032,10513,1
1032,27033,1
1032,57459,1
1032,84656,1
1032,91694,1
1032,285180,1
1032,388324,1
1039,5585,1
1039,6602,1
1039,7004,1
1039,7584,1
1039,8195,1
1039,54535,1
1039,55329,1
1039,79165,1
1039,84260,1
1039,84619,1
1039,152206,1
1039,153527,1
1039,200081,1
1039,201725,1
1039,205860,1
1039,254187,1
1045,83755,1
1046,5563,1
1054,22809,1
1068,129049,1
1070,129049,1
1070,134359,1
1073,5862,1
1102,8398,1
1123,8440,1
1124,8440,1
1146,3846,1
1146,386681,1
1146,386683,1
1158,140462,1
1163,5080,1
1163,8022,1
1163,9792,1
1163,9830,1
1163,11077,1
1163,22806,1
1163,23368,1
1163,51473,1
1163,57093,1
1163,220082,1
1163,386682,1
1163,448834,1
1174,9463,1
1175,79719,1
1186,9217,1
1186,9218,1
1187,83755,1
1195,1196,1
1195,6432,1
1195,6434,1
1195,386674,1
1196,1196,1
1196,1889,1
1196,6428,1
1196,8233,1
1196,10921,1
1196,57035,1
1196,91746,1
1196,135892,1
1198,3217,1
1198,3221,1
1198,3223,1
1198,6428,1
1198,11129,1
1198,57035,1
1207,6632,1
1207,6633,1
1207,6634,1
1207,27258,1
1207,57819,1
1263,23658,1
1270,375791,1
1278,29978,1
1287,56947,1
1295,2199,1
1295,3198,1
1295,3846,1
1295,7205,1
1295,8688,1
1295,9802,1
1295,29978,1
1295,57048,1
1295,59349,1
1295,79983,1
1295,140258,1
1295,337968,1
1295,375791,1
1295,386683,1
1295,388677,1
1295,440050,1
1295,448834,1
1298,29978,1
1298,29979,1
1300,54971,1
1308,25861,1
1308,29978,1
1308,51645,1
1311,375791,1
1315,9564,1
1329,5575,1
1329,5987,1
1329,11043,1
1350,266740,1
1351,4103,1
1351,10538,1
1364,286827,1
1381,7054,1
1385,23373,1
1385,200186,1
1386,2355,1
1386,3801,1
1388,431707,1
1389,1649,1
1392,3846,1
1392,81850,1
1400,1808,1
1406,4802,1
1406,4909,1
1406,5565,1
1406,6310,1
1406,6386,1
1406,6821,1
1406,6928,1
1406,7545,1
1406,8403,1
1406,9247,1
1406,10425,1
1406,23126,1
1406,23371,1
1406,26043,1
1406,26578,1
1406,30012,1
1406,51324,1
1406,51684,1
1406,54870,1
1406,58529,1
1406,79078,1
1406,79190,1
1406,84662,1
1406,91156,1
1406,91694,1
1406,96626,1
1406,146325,1
1406,154313,1
1406,158399,1
1406,199990,1
1406,252969,1
1408,4281,1
1408,5152,1
1408,5626,1
1408,7185,1
1408,7186,1
1408,9463,1
1408,23281,1
1408,27111,1
1408,89857,1
1408,125115,1
1408,386682,1
1409,1410,1
1409,26003,1
1409,55093,1
1409,126393,1
1410,26003,1
1411,5626,1
1412,7186,1
1412,9319,1
1412,55697,1
1412,375791,1
1434,5626,1
1435,23281,1
1435,375791,1
1435,386681,1
1443,4223,1
1445,163782,1
1447,29978,1
1453,10612,1
1453,51233,1
1453,57144,1
1453,84445,1
1454,8864,1
1454,10612,1
1454,114991,1
1457,1822,1
1457,3223,1
1457,4222,1
1457,4223,1
1457,5079,1
1457,5080,1
1457,8022,1
1457,9817,1
1457,11281,1
1457,246329,1
1457,431707,1
1459,1460,1
1459,9463,1
1459,90933,1
1460,57159,1
1466,57511,1
1469,29978,1
1470,10513,1
1470,81851,1
1470,375791,1
1478,7090,1
1478,11281,1
1478,29978,1
1478,159195,1
1482,11030,1
1485,6449,1
1485,29978,1
1488,1838,1
1488,3202,1
1488,3215,1
1488,5563,1
1488,23177,1
1488,29994,1
1488,84708,1
1488,93986,1
1488,140893,1
1488,253827,1
1491,1491,1
1491,8434,1
1491,83606,1
1500,10009,1
1503,56474,1
1506,89885,1
1511,375791,1
1522,3846,1
1522,3886,1
1522,60468,1
1522,81851,1
1522,337968,1
1522,386677,1
1527,3881,1
1534,2686,1
1535,4188,1
1535,122183,1
1535,353323,1
1589,3198,1
1589,9463,1
1589,83899,1
1589,353140,1
1589,353143,1
1589,375791,1
1589,388677,1
1602,5575,1
1602,10768,1
1602,55577,1
1615,7965,1
1616,2801,1
1616,9240,1
1616,10464,1
1616,51421,1
1616,54550,1
1616,57621,1
1616,57684,1
1616,80254,1
1616,80321,1
1616,84437,1
1616,145282,1
1616,386618,1
1616,391257,1
1621,388677,1
1635,1635,1
1635,5563,1
1635,5682,1
1635,6386,1
1635,26003,1
1635,84708,1
1641,2801,1
1641,4223,1
1641,6293,1
1641,9925,1
1641,10320,1
1641,23281,1
1641,23299,1
1641,65986,1
1641,123722,1
1645,5774,1
1649,2355,1
1649,8742,1
1649,25828,1
1649,55048,1
1649,55509,1
1649,56946,1
1649,84708,1
1649,122953,1
1649,474344,1
1656,2801,1
1656,4665,1
1656,5626,1
1656,5966,1
1656,5987,1
1656,6293,1
1656,6938,1
1656,7186,1
1656,7541,1
1656,9500,1
1656,10241,1
1656,11281,1
1656,23149,1
1656,23281,1
1656,29911,1
1656,56478,1
1656,57159,1
1656,57410,1
1656,57568,1
1656,65986,1
1656,79959,1
1656,80153,1
1656,80258,1
1656,80321,1
1656,254958,1
1656,386681,1
1665,7918,1
1665,8087,1
1665,9119,1
1665,55109,1
1665,55922,1
1667,29978,1
1674,3860,1
1674,3866,1
1674,4747,1
1674,5630,1
1674,7431,1
1674,8688,1
1674,9119,1
1674,9529,1
1674,127703,1
1674,170954,1
1674,391257,1
1678,1820,1
1687,92610,1
1725,1725,1
1725,5966,1
1725,6133,1
1725,56648,1
1725,84708,1
1728,2592,1
1731,5413,1
1731,9463,1
1731,11077,1
1731,55752,1
1731,124404,1
1731,154796,1
1740,6036,1
1740,7448,1
1740,9228,1
1740,9229,1
1740,10945,1
1740,84154,1
1741,6202,1
1741,7448,1
1741,7458,1
1741,10945,1
1741,23762,1
1741,59339,1
1748,51763,1
1756,8727,1
1776,3846,1
1781,6993,1
1781,8500,1
1785,6386,1
1785,9531,1
1785,9618,1
1785,57630,1
1788,4188,1
1788,4223,1
1794,3190,1
1794,3846,1
1794,3881,1
1794,7051,1
1794,386675,1
1794,386681,1
1794,386682,1
1794,440050,1
1794,440295,1
1808,26003,1
1808,56896,1
1810,4802,1
1810,6908,1
1819,51389,1
1820,4113,1
1820,9643,1
1820,10934,1
1822,5308,1
1822,9146,1
1822,10432,1
1822,26039,1
1822,55224,1
1822,57630,1
1822,83759,1
1822,85359,1
1822,114823,1
1822,153328,1
1822,283208,1
1822,353323,1
1831,5966,1
1838,4591,1
1838,5575,1
1838,5987,1
1838,7186,1
1838,10152,1
1838,23281,1
1838,23368,1
1838,51421,1
1838,55165,1
1838,57511,1
1838,80254,1
1838,83878,1
1838,123722,1
1838,388135,1
1838,541468,1
1846,7185,1
1855,1857,1
1855,9531,1
1855,11060,1
1857,3222,1
1857,6135,1
1857,7186,1
1857,7247,1
1857,7589,1
1857,9422,1
1857,9454,1
1857,10174,1
1857,10197,1
1857,10289,1
1857,23598,1
1857,26121,1
1857,28999,1
1857,57684,1
1857,79959,1
1857,80125,1
1857,80764,1
1857,90480,1
1857,91694,1
1857,170082,1
1857,222389,1
1857,254958,1
1857,285971,1
1857,342132,1
1857,375791,1
1857,388387,1
1861,4188,1
1874,7027,1
1874,7029,1
1874,10524,1
1876,7029,1
1879,57594,1
1889,81850,1
1889,386681,1
1889,386682,1
1896,5350,1
1896,26984,1
1896,55340,1
1896,85025,1
1896,131616,1
1896,613212,1
1911,57713,1
1912,2354,1
1912,3881,1
1915,23170,1
1917,23170,1
1946,147872,1
1962,5966,1
1962,7188,1
1962,7415,1
1962,9051,1
1962,23281,1
1962,56850,1
1962,65986,1
1965,54496,1
1967,1967,1
1967,22809,1
1967,79078,1
1967,343035,1
1974,27250,1
1977,1978,1
1978,4222,1
1978,5966,1
1978,9463,1
1978,11281,1
1981,3885,1
1981,9513,1
1981,10519,1
1983,11266,1
1984,4223,1
1984,5966,1
1997,4802,1
2010,4222,1
2010,4223,1
2010,8815,1
2010,80342,1
2010,84905,1
2010,147872,1
2010,196996,1
2039,7186,1
2039,79959,1
2049,11077,1
2051,5966,1
2051,10419,1
2051,11281,1
2051,56658,1
2054,2054,1
2054,6804,1
2054,6811,1
2054,8675,1
2054,9341,1
2054,9482,1
2054,10228,1
2054,10282,1
2054,10490,1
2054,51225,1
2054,441376,1
2071,54507,1
2071,79959,1
2072,6867,1
2079,54906,1
2098,2098,1
2100,375791,1
2101,5966,1
2104,5966,1
2104,8204,1
2104,10891,1
2104,80258,1
2104,159989,1
2107,5626,1
2107,9817,1
2118,4089,1
2145,8726,1
2146,8726,1
2146,80254,1
2159,388677,1
2170,57698,1
2199,9929,1
2199,80270,1
2200,51608,1
2202,6449,1
2203,2203,1
2214,56925,1
2243,24144,1
2245,57630,1
2256,55145,1
2257,23426,1
2257,55145,1
2257,146310,1
2257,541465,1
2272,2272,1
2274,3799,1
2274,4899,1
2274,7528,1
2274,7629,1
2274,8538,1
2274,8548,1
2274,10522,1
2274,11077,1
2274,11281,1
2274,25959,1
2274,26205,1
2274,27324,1
2274,54870,1
2274,54971,1
2274,55802,1
2274,57459,1
2274,57630,1
2274,80022,1
2274,80212,1
2274,80256,1
2274,84656,1
2274,448834,1
2275,3972,1
2275,4323,1
2275,6628,1
2275,7965,1
2275,10569,1
2275,11077,1
2275,26505,1
2275,51264,1
2275,51274,1
2275,51317,1
2275,55178,1
2275,55195,1
2275,57091,1
2275,57332,1
2275,57498,1
2275,65125,1
2275,66000,1
2275,83719,1
2275,84914,1
2275,91137,1
2275,126669,1
2275,149069,1
2275,204851,1
2275,219988,1
2275,353323,1
2275,353332,1
2280,4281,1
2280,10152,1
2281,5966,1
2281,81851,1
2298,4188,1
2298,353323,1
2298,386674,1
2299,9146,1
2299,9500,1
2299,159195,1
2302,5990,1
2316,27129,1
2316,59349,1
2316,64648,1
2316,144347,1
2316,375791,1
2316,493911,1
2354,3726,1
2354,7716,1
2354,8440,1
2354,9586,1
2354,23126,1
2354,50943,1
2354,55731,1
2354,79172,1
2354,84080,1
2354,84872,1
2354,115572,1
2355,3725,1
2355,3726,1
2355,4223,1
2395,440295,1
2483,11043,1
2495,9530,1
2516,5985,1
2534,9564,1
2539,2539,1
2543,64395,1
2551,2553,1
2551,126626,1
2553,7186,1
2563,4188,1
2571,57085,1
2571,114569,1
2571,116173,1
2572,23204,1
2572,114569,1
2572,116173,1
2578,64395,1
2578,64396,1
2582,2582,1
2622,3868,1
2622,4004,1
2622,7128,1
2622,7188,1
2622,9278,1
2622,9454,1
2622,10419,1
2622,11043,1
2622,11140,1
2622,11178,1
2622,57511,1
2622,60561,1
2622,64170,1
2622,83746,1
2622,84140,1
2622,114932,1
2623,3198,1
2623,5565,1
2623,7681,1
2624,11030,1
2624,375791,1
2625,25894,1
2629,4110,1
2645,388333,1
2669,2801,1
2669,3885,1
2669,4656,1
2669,5626,1
2669,5987,1
2669,7431,1
2669,10174,1
2669,10768,1
2669,11077,1
2669,11340,1
2669,22806,1
2669,24144,1
2669,57120,1
2669,57511,1
2669,57596,1
2669,64170,1
2669,80258,1
2669,80823,1
2669,83878,1
2669,140691,1
2669,202243,1
2669,283234,1
2669,283899,1
2669,375791,1
2669,386675,1
2669,386681,1
2670,2801,1
2670,3860,1
2670,4747,1
2670,9852,1
2670,10152,1
2670,10783,1
2670,11140,1
2670,29775,1
2670,53347,1
2670,55093,1
2670,55633,1
2670,56891,1
2670,57594,1
2670,84807,1
2686,113829,1
2695,6449,1
2735,51684,1
2740,3846,1
2740,81850,1
2741,10174,1
2745,55223,1
2762,9196,1
2770,63940,1
2773,29899,1
2773,63940,1
2782,55697,1
2790,3868,1
2792,11179,1
2792,84437,1
2800,3801,1
2800,5575,1
2800,11178,1
2800,23368,1
2800,132954,1
2800,285753,1
2800,339005,1
2801,2888,1
2801,3215,1
2801,3693,1
2801,3848,1
2801,3937,1
2801,4236,1
2801,4342,1
2801,4938,1
2801,5129,1
2801,5317,1
2801,5318,1
2801,5459,1
2801,5563,1
2801,5565,1
2801,5585,1
2801,5682,1
2801,5862,1
2801,6427,1
2801,6605,1
2801,6769,1
2801,6919,1
2801,7274,1
2801,7551,1
2801,7584,1
2801,8115,1
2801,8470,1
2801,8543,1
2801,8559,1
2801,9099,1
2801,9499,1
2801,9724,1
2801,9759,1
2801,9830,1
2801,10094,1
2801,10147,1
2801,10171,1
2801,10286,1
2801,10403,1
2801,10445,1
2801,10464,1
2801,10494,1
2801,10569,1
2801,10933,1
2801,11051,1
2801,11140,1
2801,23152,1
2801,23199,1
2801,23219,1
2801,23526,1
2801,25861,1
2801,25959,1
2801,26009,1
2801,27156,1
2801,27238,1
2801,29922,1
2801,29941,1
2801,29994,1
2801,50804,1
2801,51142,1
2801,51324,1
2801,51550,1
2801,51700,1
2801,51719,1
2801,53615,1
2801,54734,1
2801,55093,1
2801,55536,1
2801,55696,1
2801,55749,1
2801,55758,1
2801,55885,1
2801,56006,1
2801,56243,1
2801,56852,1
2801,57381,1
2801,57473,1
2801,57616,1
2801,57659,1
2801,58500,1
2801,59339,1
2801,63898,1
2801,64800,1
2801,64927,1
2801,79165,1
2801,79577,1
2801,79696,1
2801,79843,1
2801,80705,1
2801,81629,1
2801,83541,1
2801,83746,1
2801,84080,1
2801,84106,1
2801,84140,1
2801,84167,1
2801,84330,1
2801,84619,1
2801,84832,1
2801,84932,1
2801,84991,1
2801,90060,1
2801,90799,1
2801,114822,1
2801,117245,1
2801,121642,1
2801,126353,1
2801,132158,1
2801,132671,1
2801,146705,1
2801,151254,1
2801,152206,1
2801,154865,1
2801,157570,1
2801,160419,1
2801,164127,1
2801,166979,1
2801,170082,1
2801,170954,1
2801,202151,1
2801,219988,1
2801,220004,1
2801,220929,1
2801,253128,1
2801,253827,1
2801,254187,1
2801,283989,1
2801,339221,1
2801,339231,1
2801,399693,1
2810,2810,1
2810,5083,1
2815,3198,1
2815,81851,1
2815,337968,1
2815,375791,1
2815,386674,1
2815,386681,1
2815,388677,1
2848,56729,1
2848,84699,1
2848,89885,1
2848,147872,1
2848,254827,1
2874,7205,1
2874,10928,1
2874,24144,1
2874,91404,1
2874,337968,1
2885,3937,1
2885,54206,1
2885,64762,1
2885,84905,1
2886,6938,1
2886,54900,1
2886,200845,1
2888,5987,1
2896,3846,1
2896,3885,1
2896,4223,1
2896,5626,1
2896,81851,1
2896,199834,1
2896,353134,1
2896,375791,1
2896,386681,1
2937,2937,1
2939,2941,1
2941,130813,1
2947,2949,1
2949,2949,1
2950,3885,1
2950,23281,1
2950,29775,1
2950,81851,1
2950,375791,1
2954,2954,1
2954,7186,1
2954,25894,1
2957,4800,1
2957,79444,1
2957,122183,1
2959,10318,1
2960,2961,1
2960,2965,1
2960,161514,1
2960,347918,1
2976,55697,1
2980,6449,1
2980,29978,1
2981,29978,1
2993,6449,1
2993,9817,1
2997,6925,1
2997,11178,1
2997,63978,1
2997,83741,1
2997,121340,1
3002,81850,1
3004,342132,1
3039,3885,1
3039,388677,1
3045,3050,1
3047,7511,1
3050,3190,1
3050,3881,1
3050,440295,1
3054,58487,1
3055,3881,1
3055,3885,1
3055,7205,1
3055,9240,1
3055,10551,1
3055,23281,1
3055,25894,1
3055,57120,1
3055,125115,1
3055,246100,1
3055,375791,1
3055,386681,1
3055,386682,1
3055,388677,1
3059,63898,1
3081,3081,1
3083,10513,1
3087,9051,1
3087,10152,1
3087,57830,1
3087,81850,1
3087,85294,1
3087,202559,1
3087,337968,1
3087,375791,1
3087,386681,1
3092,5887,1
3092,6919,1
3092,23201,1
3092,27165,1
3092,51760,1
3092,84708,1
3092,170082,1
3093,4281,1
3093,6048,1
3093,9463,1
3093,51444,1
3093,56658,1
3093,57630,1
3093,91445,1
3093,135892,1
3093,145282,1
3104,29922,1
3104,57684,1
3104,79797,1
3104,83746,1
3104,494119,1
3104,653121,1
3140,89885,1
3145,9463,1
3146,23582,1
3149,5080,1
3149,5626,1
3149,6386,1
3183,5080,1
3183,22913,1
3183,138046,1
3183,343069,1
3183,348093,1
3185,5626,1
3185,5966,1
3185,9260,1
3185,9830,1
3185,79869,1
3185,159195,1
3187,5830,1
3187,9500,1
3187,9666,1
3187,10521,1
3187,23598,1
3187,55544,1
3188,4440,1
3188,124540,1
3190,3190,1
3190,5935,1
3190,9444,1
3190,9782,1
3190,10152,1
3190,10174,1
3190,10656,1
3190,26505,1
3190,27316,1
3190,56269,1
3190,64926,1
3190,80125,1
3190,92906,1
3190,126353,1
3190,200350,1
3190,202559,1
3190,254958,1
3190,284346,1
3190,285093,1
3190,378951,1
3190,386617,1
3190,440836,1
3192,348093,1
3196,11281,1
3198,3846,1
3198,3881,1
3198,3886,1
3198,4188,1
3198,4956,1
3198,7040,1
3198,8498,1
3198,9457,1
3198,10287,1
3198,10616,1
3198,23005,1
3198,26239,1
3198,26575,1
3198,29124,1
3198,57088,1
3198,80270,1
3198,81850,1
3198,81851,1
3198,83755,1
3198,83900,1
3198,83901,1
3198,85291,1
3198,114990,1
3198,199834,1
3198,254910,1
3198,254950,1
3198,337968,1
3198,353132,1
3198,353137,1
3198,353139,1
3198,353140,1
3198,353332,1
3198,375567,1
3198,375791,1
3198,386677,1
3198,386681,1
3198,386684,1
3198,387266,1
3198,387267,1
3198,388324,1
3198,388818,1
3198,440021,1
3200,10094,1
3202,5089,1
3204,6386,1
3212,11043,1
3212,57862,1
3212,80714,1
3212,84959,1
3212,113878,1
3212,283385,1
3215,3885,1
3215,4223,1
3215,5089,1
3215,6293,1
3215,7205,1
3215,9454,1
3215,10464,1
3215,23281,1
3215,26031,1
3215,54764,1
3215,56159,1
3215,57159,1
3215,64753,1
3215,80321,1
3215,81850,1
3215,116115,1
3215,337968,1
3215,375791,1
3215,386681,1
3215,386682,1
3215,440295,1
3219,4188,1
3219,9240,1
3219,23371,1
3219,25894,1
3219,29775,1
3219,84445,1
3219,125115,1
3219,342574,1
3219,375791,1
3219,386681,1
3219,388677,1
3222,5089,1
3222,8022,1
3222,11281,1
3224,3232,1
3224,3885,1
3224,3886,1
3224,4222,1
3224,5089,1
3224,5987,1
3224,7185,1
3224,7205,1
3224,7849,1
3224,9659,1
3224,9784,1
3224,11281,1
3224,23371,1
3224,23542,1
3224,23641,1
3224,25894,1
3224,54507,1
3224,54793,1
3224,81851,1
3224,83605,1
3224,125115,1
3224,150483,1
3224,159195,1
3224,337968,1
3224,375791,1
3224,386681,1
3225,5089,1
3232,6602,1
3241,30008,1
3241,81850,1
3241,81851,1
3241,113878,1
3241,114898,1
3241,154796,1
3241,386681,1
3241,386682,1
3241,388677,1
3251,51324,1
3251,55093,1
3270,84914,1
3276,10290,1
3276,10492,1
3276,11140,1
3281,3281,1
3281,3801,1
3281,6386,1
3281,7597,1
3281,51019,1
3281,55845,1
3281,375791,1
3298,7170,1
3298,11077,1
3298,11091,1
3299,9146,1
3299,23636,1
3299,91404,1
3299,125115,1
3303,9530,1
3305,9530,1
3308,11281,1
3310,9530,1
3312,9530,1
3336,55093,1
3336,140606,1
3347,51726,1
3383,9817,1
3383,29978,1
3386,3881,1
3386,388677,1
3397,4656,1
3397,6929,1
3399,6929,1
3433,4223,1
3433,5626,1
3433,256646,1
3433,348093,1
3488,56947,1
3488,388512,1
3489,29978,1
3489,440050,1
3501,6737,1
3537,29978,1
3537,29979,1
3543,29978,1
3560,254958,1
3561,92610,1
