Drug1_ID,Drug2_ID,label
DB00334,DB01553,1
DB00912,DB01403,1
DB00571,DB08881,1
DB00054,DB01395,1
DB00232,DB00237,1
DB00508,DB00514,1
DB00188,DB09118,1
DB00959,DB09220,1
DB00796,DB01119,1
DB00752,DB01276,1
DB00208,DB06271,1
DB00820,DB00999,1
DB00196,DB00338,1
DB01167,DB09143,1
DB00029,DB06605,1
DB04946,DB09072,1
DB01174,DB08864,1
DB00715,DB00754,1
DB06287,DB09054,1
DB00688,DB08795,1
DB00569,DB08976,1
DB00422,DB00502,1
DB00752,DB00937,1
DB06772,DB09063,1
DB00682,DB06695,1
DB00343,DB00794,1
DB00390,DB00500,1
DB00450,DB09271,1
DB00409,DB06684,1
DB00706,DB01012,1
DB00069,DB00495,1
DB00384,DB09242,1
DB00408,DB01403,1
DB00280,DB06717,1
DB01167,DB06218,1
DB00374,DB00700,1
DB00625,DB00813,1
DB00078,DB00605,1
DB00069,DB04817,1
DB00540,DB06144,1
DB00452,DB01150,1
DB00384,DB00652,1
DB00705,DB09068,1
DB00420,DB01037,1
DB00790,DB00814,1
DB01158,DB09063,1
DB00220,DB01320,1
DB00741,DB04876,1
DB01229,DB08895,1
DB00209,DB04924,1
DB00410,DB09268,1
DB00888,DB01656,1
DB01009,DB09026,1
DB00188,DB00736,1
DB01600,DB01609,1
DB00056,DB08895,1
DB00608,DB00612,1
DB00641,DB09036,1
DB00714,DB00834,1
DB00177,DB01109,1
DB00363,DB01238,1
DB00472,DB00765,1
DB01556,DB09080,1
DB00682,DB04855,1
DB01120,DB01601,1
DB01201,DB06684,1
DB00808,DB00930,1
DB01021,DB01591,1
DB00177,DB00876,1
DB00675,DB01156,1
DB00857,DB04861,1
DB00661,DB01319,1
DB00486,DB00593,1
DB00924,DB05812,1
DB00215,DB01184,1
DB08933,DB09039,1
DB00220,DB06218,1
DB00289,DB00932,1
DB00573,DB00974,1
DB00457,DB00668,1
DB00490,DB01045,1
DB00559,DB09071,1
DB00524,DB00776,1
DB00736,DB04868,1
DB00206,DB09242,1
DB00909,DB02703,1
DB00997,DB09118,1
DB00201,DB06704,1
DB00454,DB01624,1
DB00258,DB00393,1
DB00480,DB09033,1
DB00653,DB00842,1
DB01033,DB01656,1
DB00472,DB09042,1
DB00035,DB00741,1
DB00181,DB00726,1
DB00311,DB00611,1
DB00540,DB00653,1
DB01254,DB08912,1
DB01032,DB01059,1
DB00648,DB01023,1
DB00683,DB01026,1
DB01609,DB04938,1
DB00231,DB00333,1
DB00046,DB01200,1
DB00252,DB01264,1
DB00499,DB09277,1
DB00390,DB06715,1
DB00623,DB00989,1
DB01175,DB06271,1
DB00541,DB09118,1
DB06273,DB08910,1
DB00285,DB04842,1
DB00540,DB06704,1
DB00494,DB00715,1
DB00946,DB06441,1
DB00379,DB00980,1
DB00633,DB01353,1
DB00312,DB01214,1
DB00046,DB09128,1
DB00091,DB06589,1
DB00455,DB04924,1
DB00677,DB01049,1
DB06203,DB06719,1
DB00215,DB00871,1
DB01023,DB09407,1
DB00015,DB08794,1
DB00635,DB00956,1
DB00498,DB09539,1
DB00398,DB09065,1
DB00867,DB00945,1
DB00796,DB00806,1
DB00250,DB01015,1
DB00072,DB00515,1
DB00401,DB00692,1
DB00528,DB01377,1
DB00653,DB01068,1
DB00370,DB00484,1
DB00675,DB04938,1
DB00916,DB01418,1
DB00181,DB00611,1
DB00328,DB00452,1
DB00408,DB00865,1
DB00752,DB09038,1
DB00477,DB01037,1
DB00224,DB00897,1
DB00295,DB01203,1
DB00252,DB00564,1
DB00946,DB01600,1
DB01104,DB04272,1
DB00707,DB05239,1
DB00401,DB08899,1
DB00477,DB06700,1
DB00484,DB08815,1
DB00661,DB04905,1
DB00391,DB01104,1
DB00503,DB08914,1
DB01129,DB06695,1
DB00363,DB00656,1
DB00231,DB08883,1
DB00541,DB01234,1
DB01132,DB01398,1
DB00687,DB01208,1
DB00366,DB06690,1
DB00014,DB00204,1
DB00327,DB00484,1
DB06684,DB09065,1
DB00193,DB00344,1
DB00502,DB09073,1
DB01142,DB01239,1
DB01167,DB08864,1
DB00363,DB00414,1
DB00684,DB00887,1
DB00248,DB06707,1
DB00559,DB01241,1
DB00752,DB06698,1
DB00191,DB00295,1
DB00752,DB00831,1
DB00598,DB06707,1
DB00237,DB01427,1
DB00714,DB00904,1
DB00312,DB00742,1
DB00196,DB00401,1
DB00761,DB00950,1
DB00366,DB00434,1
DB01016,DB01119,1
DB04868,DB09073,1
DB00780,DB01247,1
DB00557,DB00761,1
DB00916,DB04339,1
DB00598,DB00794,1
DB00335,DB01354,1
DB00091,DB00126,1
DB00083,DB06696,1
DB01201,DB04845,1
DB04845,DB09063,1
DB00007,DB01124,1
DB00794,DB08901,1
DB00266,DB01241,1
DB00029,DB09068,1
DB00051,DB00337,1
DB00604,DB09054,1
DB00366,DB00761,1
DB01167,DB08901,1
DB06288,DB09042,1
DB01095,DB01118,1
DB00794,DB00903,1
DB01223,DB09273,1
DB00450,DB09128,1
DB06207,DB06273,1
DB01278,DB01409,1
DB00332,DB00782,1
DB00333,DB00413,1
DB00425,DB01100,1
DB00722,DB11354,1
DB00752,DB01224,1
DB06706,DB09042,1
DB00220,DB00499,1
DB01178,DB09097,1
DB00307,DB00675,1
DB00313,DB00358,1
DB00732,DB00908,1
DB00794,DB06697,1
DB00304,DB03880,1
DB01120,DB09046,1
DB00215,DB00686,1
DB01151,DB01182,1
DB00924,DB06144,1
DB01600,DB08794,1
DB01253,DB09118,1
DB00264,DB00622,1
DB00322,DB00682,1
DB00337,DB06287,1
DB00440,DB00542,1
DB00014,DB01601,1
DB00220,DB09547,1
DB00625,DB06414,1
DB00820,DB01197,1
DB01001,DB01365,1
DB00104,DB01018,1
DB00188,DB01087,1
DB00370,DB00555,1
DB01612,DB09112,1
DB00269,DB06413,1
DB00492,DB01390,1
DB00404,DB01223,1
DB00656,DB06144,1
DB00976,DB01590,1
DB01211,DB08870,1
DB09053,DB09118,1
DB00331,DB00780,1
DB00356,DB00715,1
DB04946,DB09117,1
DB00503,DB00802,1
DB00831,DB01560,1
DB00909,DB09036,1
DB00178,DB00862,1
DB00615,DB09063,1
DB00697,DB01241,1
DB00806,DB00999,1
DB01076,DB01609,1
DB00334,DB00486,1
DB00318,DB01012,1
DB00393,DB01319,1
DB00266,DB01142,1
DB00042,DB00083,1
DB00977,DB08794,1
DB00749,DB01609,1
DB00675,DB00679,1
DB00484,DB06204,1
DB00889,DB01142,1
DB00898,DB00915,1
DB00872,DB01100,1
DB01323,DB04855,1
DB00224,DB01215,1
DB00945,DB01175,1
DB00065,DB00072,1
DB00465,DB00687,1
DB00662,DB08897,1
DB00304,DB06271,1
DB00512,DB08976,1
DB01206,DB01238,1
DB00741,DB00930,1
DB04868,DB09083,1
DB00790,DB00945,1
DB01095,DB11354,1
DB00674,DB01063,1
DB00334,DB01367,1
DB08918,DB09042,1
DB00387,DB01403,1
DB00956,DB09119,1
DB00196,DB06702,1
DB00041,DB00177,1
DB00343,DB04908,1
DB00321,DB01067,1
DB00337,DB06772,1
DB00358,DB00648,1
DB00682,DB00713,1
DB00472,DB00477,1
DB00436,DB01232,1
DB00325,DB00806,1
DB00186,DB00972,1
DB01203,DB01235,1
DB00328,DB00700,1
DB00758,DB01054,1
DB00091,DB01353,1
DB00477,DB01151,1
DB00422,DB00682,1
DB00686,DB00758,1
DB01111,DB01172,1
DB00816,DB06704,1
DB00976,DB09049,1
DB00277,DB00983,1
DB00379,DB00831,1
DB01156,DB01242,1
DB00450,DB01192,1
DB01211,DB08873,1
DB00484,DB00754,1
DB00294,DB09280,1
DB00204,DB00215,1
DB02703,DB06626,1
DB00872,DB06684,1
DB01238,DB08816,1
DB00705,DB06414,1
DB00268,DB01621,1
DB00682,DB02546,1
DB00086,DB01175,1
DB00980,DB01045,1
DB00884,DB03615,1
DB01365,DB11124,1
DB00196,DB00530,1
DB00346,DB00519,1
DB00318,DB00421,1
DB00187,DB00474,1
DB00559,DB00628,1
DB00073,DB01656,1
DB00042,DB00835,1
DB00263,DB00682,1
DB00543,DB06704,1
DB00549,DB00682,1
DB00246,DB01251,1
DB01232,DB06605,1
DB00484,DB00486,1
DB00214,DB00452,1
DB06287,DB09118,1
DB00996,DB01017,1
DB00841,DB01223,1
DB00250,DB09073,1
DB00387,DB09271,1
DB00370,DB00575,1
DB00615,DB00976,1
DB00690,DB01232,1
DB00412,DB01609,1
DB00672,DB01264,1
DB00396,DB06589,1
DB01278,DB02901,1
DB00765,DB04841,1
DB00969,DB09054,1
DB00343,DB01392,1
DB00054,DB01296,1
DB00327,DB06201,1
DB00366,DB00593,1
DB01142,DB06201,1
DB00651,DB01558,1
DB08820,DB09063,1
DB00381,DB00661,1
DB00949,DB09054,1
DB09053,DB11095,1
DB00622,DB09407,1
DB00091,DB01204,1
DB01193,DB01235,1
DB00893,DB01165,1
DB01220,DB05812,1
DB00082,DB00813,1
DB00615,DB09128,1
DB00497,DB00611,1
DB05239,DB06273,1
DB01073,DB01656,1
DB00539,DB00582,1
DB00387,DB00543,1
DB00374,DB09477,1
DB00333,DB00673,1
DB00762,DB06589,1
DB00715,DB01623,1
DB00425,DB01192,1
DB00264,DB08896,1
DB00215,DB00933,1
DB00619,DB01167,1
DB00528,DB01174,1
DB01219,DB01254,1
DB00220,DB00865,1
DB00619,DB01201,1
DB00374,DB06779,1
DB00086,DB00472,1
DB00588,DB09271,1
DB00349,DB00679,1
DB00559,DB00726,1
DB01017,DB01072,1
DB00252,DB01591,1
DB00641,DB06210,1
DB00910,DB09065,1
DB00413,DB00555,1
DB01268,DB01656,1
DB00215,DB00934,1
DB01059,DB09268,1
DB00237,DB00366,1
DB00674,DB08895,1
DB00082,DB09043,1
DB00214,DB01355,1
DB00193,DB00813,1
DB01238,DB09118,1
DB00604,DB00677,1
DB00422,DB00457,1
DB01035,DB01118,1
DB00433,DB01069,1
DB00932,DB01244,1
DB00187,DB00633,1
DB00014,DB00715,1
DB00078,DB06779,1
DB00321,DB00784,1
DB00625,DB00682,1
DB01320,DB08815,1
DB00241,DB00871,1
DB00823,DB08907,1
DB00185,DB00382,1
DB00186,DB06283,1
DB00042,DB00321,1
DB00628,DB00898,1
DB01233,DB01247,1
DB00860,DB00912,1
DB01158,DB01203,1
DB00673,DB00813,1
DB00814,DB09063,1
DB00199,DB00862,1
DB01173,DB08872,1
DB00564,DB06414,1
DB00204,DB00384,1
DB00830,DB11124,1
DB00450,DB00660,1
DB00031,DB00715,1
DB01263,DB08864,1
DB00382,DB04843,1
DB00201,DB00723,1
DB00334,DB01560,1
DB00321,DB00938,1
DB00081,DB08918,1
DB00374,DB00945,1
DB01365,DB01620,1
DB05246,DB05271,1
DB06626,DB06717,1
DB00651,DB00983,1
DB00327,DB05271,1
DB00007,DB00738,1
DB00619,DB09065,1
DB00186,DB00477,1
DB00176,DB00404,1
DB00246,DB01037,1
DB00563,DB00607,1
DB00723,DB01576,1
DB00108,DB00428,1
DB00601,DB00938,1
DB00862,DB09063,1
DB01234,DB01319,1
DB01100,DB01167,1
DB00582,DB08877,1
DB01124,DB06825,1
DB00457,DB00474,1
DB00193,DB00850,1
DB00013,DB00758,1
DB00222,DB01403,1
DB00476,DB04899,1
DB00188,DB08880,1
DB00222,DB09214,1
DB00393,DB00648,1
DB00673,DB05109,1
DB00476,DB04920,1
DB00796,DB00820,1
DB01264,DB09102,1
DB00273,DB01144,1
DB00440,DB08912,1
DB00370,DB01247,1
DB00477,DB01171,1
DB00780,DB06148,1
DB00263,DB01054,1
DB00425,DB09118,1
DB00557,DB00625,1
DB00374,DB09075,1
DB00182,DB01463,1
DB00104,DB09063,1
DB00206,DB00972,1
DB00310,DB00327,1
DB00295,DB00484,1
DB00252,DB00413,1
DB00086,DB11095,1
DB00201,DB05039,1
DB01600,DB04865,1
DB04844,DB05271,1
DB05521,DB06335,1
DB00880,DB00898,1
DB00661,DB05812,1
DB00413,DB01351,1
DB01656,DB08879,1
DB00237,DB00555,1
DB01053,DB01172,1
DB00366,DB09118,1
DB00040,DB01100,1
DB00295,DB09290,1
DB00356,DB08883,1
DB00390,DB06414,1
DB00215,DB09053,1
DB00790,DB09276,1
DB00418,DB00880,1
DB00273,DB11315,1
DB00745,DB01211,1
DB00688,DB01602,1
DB00454,DB00752,1
DB01142,DB01356,1
DB00794,DB05271,1
DB00682,DB00689,1
DB04938,DB09054,1
DB00601,DB06288,1
DB01288,DB01620,1
DB00648,DB08864,1
DB00180,DB00880,1
DB00933,DB06700,1
DB01222,DB01609,1
DB00030,DB01238,1
DB00007,DB08882,1
DB00177,DB00316,1
DB00220,DB09049,1
DB00601,DB01365,1
DB00382,DB00420,1
DB00762,DB08820,1
DB01275,DB09242,1
DB00455,DB00557,1
DB01418,DB06271,1
DB00371,DB00470,1
DB00266,DB01399,1
DB00046,DB06292,1
DB00972,DB09300,1
DB00413,DB04953,1
DB00199,DB09079,1
DB01143,DB08822,1
DB01253,DB01263,1
DB00484,DB00489,1
DB06273,DB08865,1
DB00182,DB00458,1
DB00091,DB00529,1
DB00425,DB00924,1
DB01101,DB06688,1
DB00474,DB00966,1
DB00714,DB01156,1
DB00409,DB00715,1
DB00448,DB01133,1
DB00552,DB01097,1
DB01558,DB05271,1
DB00557,DB00985,1
DB00280,DB00559,1
DB00181,DB00349,1
DB00334,DB01307,1
DB00374,DB00489,1
DB06695,DB06779,1
DB00524,DB00734,1
DB00176,DB01398,1
DB00254,DB00607,1
DB00945,DB09030,1
DB06207,DB09054,1
DB00199,DB00559,1
DB01119,DB06335,1
DB01221,DB09280,1
DB00633,DB06704,1
DB00794,DB01214,1
DB00331,DB00794,1
DB00433,DB00599,1
DB00054,DB00367,1
DB00159,DB00784,1
DB05246,DB06148,1
DB00712,DB08976,1
DB00452,DB00493,1
DB00436,DB00854,1
DB00470,DB01319,1
DB06724,DB09101,1
DB00862,DB01023,1
DB00252,DB01171,1
DB00460,DB00999,1
DB00022,DB00317,1
DB00381,DB01174,1
DB00512,DB00803,1
DB00316,DB01407,1
DB00980,DB09117,1
DB00343,DB01624,1
DB00451,DB09210,1
DB00244,DB01129,1
DB01076,DB08870,1
DB00441,DB01656,1
DB01075,DB08897,1
DB00427,DB00598,1
DB00193,DB01264,1
DB00014,DB00188,1
DB06273,DB09083,1
DB00530,DB08933,1
DB00708,DB09117,1
DB00678,DB01235,1
DB00884,DB01351,1
DB00472,DB00974,1
DB00313,DB00420,1
DB00412,DB01241,1
DB00290,DB09560,1
DB01201,DB04841,1
DB08873,DB09123,1
DB00294,DB00672,1
DB00328,DB00955,1
DB00696,DB06288,1
DB04855,DB08827,1
DB00186,DB01202,1
DB00444,DB09073,1
DB00648,DB00990,1
DB00682,DB01225,1
DB00208,DB01181,1
DB00457,DB01074,1
DB00312,DB05271,1
DB06283,DB08883,1
DB01001,DB06711,1
DB00030,DB00396,1
DB00468,DB00661,1
DB00864,DB09033,1
DB00681,DB01082,1
DB00334,DB09042,1
DB01063,DB01356,1
DB01268,DB06688,1
DB00908,DB00997,1
DB01353,DB09038,1
DB01045,DB08881,1
DB00501,DB01101,1
DB01097,DB06589,1
DB00697,DB01158,1
DB00708,DB01214,1
DB01016,DB01045,1
DB05812,DB09118,1
DB00041,DB00214,1
DB00335,DB01119,1
DB00042,DB00387,1
DB00559,DB00908,1
DB00315,DB00767,1
DB00266,DB00446,1
DB01242,DB01624,1
DB00250,DB06697,1
DB00682,DB00736,1
DB00279,DB00321,1
DB01224,DB09072,1
DB00252,DB01263,1
DB00615,DB01115,1
DB00273,DB00393,1
DB00745,DB00872,1
DB00486,DB00737,1
DB00277,DB00841,1
DB01591,DB06290,1
DB00776,DB00999,1
DB00035,DB00956,1
DB00673,DB00921,1
DB01132,DB01241,1
DB00557,DB01621,1
DB00204,DB01211,1
DB00252,DB00520,1
DB00220,DB01234,1
DB00409,DB00696,1
DB00425,DB01075,1
DB00206,DB00248,1
DB00862,DB06414,1
DB00605,DB01093,1
DB00232,DB00295,1
DB00738,DB02901,1
DB01356,DB01579,1
DB00945,DB01268,1
DB00985,DB05271,1
DB00820,DB05521,1
DB00641,DB01039,1
DB00794,DB09119,1
DB01136,DB05812,1
DB00557,DB01018,1
DB00238,DB00559,1
DB00626,DB00994,1
DB01020,DB02703,1
DB01072,DB01394,1
DB00521,DB01355,1
DB01009,DB08976,1
DB00214,DB00732,1
DB00186,DB00575,1
DB00949,DB01254,1
DB00307,DB00425,1
DB00458,DB00508,1
DB00014,DB01189,1
DB00215,DB00753,1
DB01222,DB09073,1
DB00425,DB00897,1
DB01036,DB01167,1
DB00468,DB08822,1
DB00689,DB01032,1
DB00359,DB00721,1
DB00112,DB01204,1
DB00191,DB00433,1
DB00668,DB06706,1
DB01174,DB08933,1
DB00930,DB09545,1
DB00607,DB00682,1
DB00615,DB06817,1
DB00266,DB00717,1
DB00361,DB08820,1
DB00031,DB00215,1
DB00500,DB00682,1
DB00391,DB00972,1
DB01579,DB06144,1
DB01142,DB08893,1
DB00282,DB00784,1
DB00829,DB01232,1
DB00086,DB01600,1
DB00458,DB00653,1
DB00091,DB00573,1
DB00893,DB01390,1
DB06290,DB06789,1
DB00373,DB01355,1
DB00333,DB00648,1
DB00337,DB08865,1
DB00752,DB05278,1
DB00569,DB06700,1
DB01577,DB09273,1
DB00999,DB06203,1
DB01173,DB08897,1
DB00214,DB00492,1
DB01219,DB08820,1
DB00349,DB00450,1
DB00072,DB00970,1
DB00295,DB00726,1
DB00445,DB00531,1
DB00465,DB01225,1
DB00231,DB00470,1
DB00395,DB00715,1
DB00595,DB06724,1
DB00653,DB01045,1
DB00951,DB09256,1
DB00641,DB06414,1
DB00472,DB00502,1
DB00912,DB01208,1
DB00734,DB06201,1
DB06688,DB09054,1
DB00831,DB00953,1
DB00615,DB00635,1
DB00014,DB01182,1
DB00304,DB01251,1
DB00752,DB04842,1
DB00310,DB00820,1
DB00976,DB06684,1
DB01149,DB09074,1
DB00458,DB01012,1
DB00661,DB01398,1
DB00333,DB01558,1
DB00201,DB00465,1
DB00681,DB01380,1
DB00252,DB00951,1
DB01142,DB01173,1
DB00059,DB06688,1
DB00304,DB00374,1
DB01247,DB01409,1
DB00437,DB00672,1
DB00163,DB00465,1
DB01166,DB06290,1
DB00211,DB06714,1
DB01200,DB09073,1
DB01041,DB01068,1
DB00029,DB06441,1
DB00356,DB09117,1
DB01241,DB04951,1
DB00163,DB06700,1
DB00584,DB08907,1
DB00601,DB04842,1
DB06207,DB09118,1
DB00310,DB00318,1
DB00540,DB01323,1
DB00213,DB00220,1
DB00244,DB01390,1
DB01195,DB09294,1
DB00672,DB00734,1
DB00959,DB01045,1
DB00564,DB00648,1
DB01210,DB09063,1
DB06589,DB08895,1
DB06700,DB09241,1
DB01174,DB04951,1
DB00476,DB01612,1
DB00673,DB00687,1
DB00393,DB00607,1
DB00661,DB09039,1
DB00835,DB01577,1
DB00182,DB01223,1
DB00252,DB09128,1
DB01211,DB01244,1
DB00227,DB08816,1
DB00468,DB00881,1
DB00627,DB01098,1
DB00328,DB01207,1
DB00622,DB06218,1
DB05521,DB09034,1
DB00331,DB01601,1
DB00327,DB01560,1
DB00554,DB01082,1
DB00682,DB01131,1
DB06201,DB08910,1
DB00748,DB08893,1
DB00333,DB00872,1
DB00503,DB08865,1
DB00391,DB00472,1
DB00121,DB00266,1
DB00318,DB06791,1
DB00732,DB03615,1
DB00972,DB08893,1
DB00220,DB00615,1
DB01023,DB08935,1
DB01118,DB09274,1
DB00418,DB00446,1
DB05676,DB08912,1
DB00503,DB09075,1
DB00241,DB00661,1
DB00334,DB01041,1
DB00683,DB01403,1
DB00387,DB00924,1
DB00343,DB01323,1
DB00508,DB00696,1
DB00691,DB00806,1
DB00072,DB04868,1
DB01024,DB01165,1
DB00387,DB00497,1
DB00193,DB00594,1
DB00425,DB06216,1
DB00472,DB01178,1
DB00378,DB06754,1
DB01062,DB08893,1
DB01097,DB06372,1
DB05812,DB09036,1
DB00285,DB09036,1
DB00726,DB06808,1
DB00741,DB01656,1
DB01167,DB09053,1
DB00446,DB04817,1
DB08895,DB09547,1
DB00206,DB01233,1
DB00009,DB00573,1
DB00404,DB00932,1
DB00951,DB06723,1
DB00014,DB01356,1
DB00007,DB00344,1
DB00582,DB09065,1
DB00375,DB00571,1
DB00327,DB09290,1
DB00559,DB00997,1
DB00622,DB09036,1
DB00951,DB09274,1
DB00335,DB04855,1
DB00338,DB01320,1
DB00159,DB00977,1
DB00851,DB08895,1
DB00316,DB00816,1
DB00413,DB09118,1
DB00575,DB00734,1
DB01238,DB01309,1
DB00490,DB09034,1
DB00246,DB06201,1
DB00946,DB01109,1
DB00976,DB06176,1
DB00218,DB00364,1
DB00974,DB01307,1
DB00794,DB09074,1
DB00530,DB08820,1
DB00295,DB01151,1
DB00343,DB01355,1
DB00285,DB01463,1
DB01106,DB06148,1
DB00187,DB00794,1
DB00334,DB00924,1
DB00031,DB06209,1
DB00472,DB00679,1
DB00484,DB01224,1
DB00794,DB04855,1
DB09079,DB11095,1
DB00780,DB00925,1
DB00007,DB01200,1
DB00196,DB01184,1
DB00350,DB01072,1
DB00619,DB01181,1
DB00540,DB00816,1
DB00371,DB00486,1
DB00687,DB01264,1
DB00273,DB00564,1
DB00081,DB06779,1
DB00181,DB00497,1
DB00277,DB01357,1
DB00660,DB09117,1
DB00949,DB06335,1
DB09030,DB09065,1
DB00425,DB00962,1
DB00301,DB00563,1
DB00176,DB01609,1
DB00328,DB00684,1
DB00220,DB06636,1
DB01600,DB03615,1
DB00726,DB01178,1
DB00726,DB00933,1
DB09050,DB09268,1
DB00457,DB01392,1
DB00374,DB00712,1
DB00191,DB01620,1
DB00726,DB00765,1
DB00364,DB00391,1
DB00181,DB09068,1
DB00657,DB01582,1
DB00759,DB08795,1
DB01403,DB01576,1
DB00393,DB00857,1
DB00715,DB01225,1
DB00715,DB00854,1
DB00390,DB08816,1
DB00622,DB01355,1
DB00706,DB00976,1
DB00254,DB00418,1
DB00206,DB00521,1
DB00521,DB06709,1
DB01118,DB01590,1
DB00035,DB00605,1
DB00169,DB01406,1
DB00193,DB08912,1
DB00790,DB01119,1
DB00014,DB00862,1
DB04896,DB08935,1
DB00623,DB00697,1
DB00216,DB09073,1
DB00370,DB09118,1
DB00191,DB00420,1
DB00537,DB04908,1
DB01399,DB04272,1
DB00834,DB06605,1
DB00559,DB01234,1
DB00573,DB08935,1
DB01176,DB06148,1
DB00440,DB01307,1
DB00673,DB04884,1
DB01058,DB02703,1
DB00344,DB00486,1
DB00615,DB00675,1
DB00814,DB01296,1
DB00196,DB00554,1
DB00041,DB01013,1
DB00026,DB01281,1
DB00213,DB00563,1
DB01189,DB08883,1
DB00452,DB01112,1
DB08826,DB11248,1
DB01109,DB06605,1
DB00334,DB08918,1
DB01043,DB01156,1
DB04876,DB04946,1
DB00387,DB00408,1
DB00727,DB04884,1
DB00543,DB00679,1
DB01193,DB01614,1
DB00202,DB00919,1
DB00181,DB00454,1
DB00470,DB01407,1
DB00381,DB00956,1
DB00224,DB06626,1
DB00177,DB00887,1
DB04855,DB08899,1
DB00136,DB00834,1
DB01106,DB05271,1
DB00820,DB00887,1
DB00214,DB00332,1
DB00436,DB00611,1
DB00203,DB05521,1
DB00222,DB01232,1
DB00059,DB00072,1
DB00014,DB00420,1
DB01398,DB06335,1
DB00418,DB00814,1
DB00176,DB04908,1
DB00908,DB01238,1
DB00186,DB01219,1
DB00780,DB00808,1
DB00904,DB01151,1
DB00422,DB01623,1
DB00304,DB08813,1
DB00072,DB06603,1
DB00661,DB01177,1
DB00761,DB00985,1
DB00187,DB00280,1
DB06702,DB09036,1
DB00524,DB00945,1
DB00998,DB04842,1
DB00214,DB00620,1
DB00238,DB01156,1
DB00762,DB04905,1
DB01320,DB09117,1
DB00082,DB06791,1
DB00541,DB06273,1
DB00468,DB00732,1
DB00555,DB06207,1
DB00346,DB00373,1
DB01201,DB09054,1
DB00765,DB00972,1
DB00300,DB00479,1
DB00007,DB00263,1
DB01045,DB06708,1
DB00819,DB06148,1
DB00277,DB00801,1
DB01126,DB09065,1
DB00402,DB00484,1
DB00078,DB00500,1
DB01238,DB08893,1
DB01203,DB01306,1
DB00750,DB01087,1
DB00227,DB00872,1
DB01106,DB01409,1
DB00493,DB00682,1
DB00014,DB00757,1
DB00204,DB01035,1
DB01162,DB04884,1
DB01242,DB09039,1
DB00281,DB08880,1
DB00252,DB00565,1
DB01004,DB01024,1
DB00022,DB00289,1
DB00191,DB06144,1
DB01114,DB05271,1
DB00013,DB00328,1
DB01036,DB09290,1
DB00706,DB04841,1
DB00898,DB01224,1
DB00213,DB01171,1
DB01115,DB09282,1
DB01223,DB08881,1
DB00842,DB01392,1
DB00465,DB00573,1
DB00104,DB00502,1
DB00309,DB01026,1
DB00182,DB00344,1
DB00564,DB01041,1
DB00601,DB01247,1
DB00726,DB01156,1
DB00104,DB00780,1
DB01609,DB08910,1
DB00215,DB00608,1
DB00180,DB06717,1
DB00186,DB01151,1
DB01219,DB06201,1
DB00790,DB01399,1
DB00622,DB01394,1
DB00710,DB00798,1
DB00262,DB01656,1
DB00051,DB00072,1
DB00222,DB00436,1
DB00313,DB00334,1
DB00454,DB01041,1
DB05109,DB08820,1
DB00630,DB00684,1
DB00214,DB06696,1
DB00046,DB00959,1
DB00819,DB00909,1
DB01109,DB04272,1
DB01021,DB06410,1
DB00408,DB09080,1
DB01174,DB01577,1
